,Block,Condition,Emotion,Image,Length,Subject,Timing
6382,5.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,1330.0
6383,5.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,1650.0
6384,5.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,1750.0
6385,5.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,1840.0
6386,5.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,2000.0
6387,5.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,2470.0
6388,5.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,2570.0
6389,5.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,2700.0
6390,5.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,2940.0
6391,5.0,Think,Emotion,Animals_078_h.jpg,10.0,46SQU,1030.0
6392,5.0,Think,Emotion,Animals_078_h.jpg,10.0,46SQU,1380.0
6393,5.0,Think,Emotion,Animals_078_h.jpg,10.0,46SQU,2360.0
6394,5.0,Think,Emotion,Animals_078_h.jpg,10.0,46SQU,2690.0
6395,5.0,Think,Emotion,Animals_078_h.jpg,10.0,46SQU,2870.0
6396,5.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,620.0
6397,5.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,1230.0
6398,5.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,1330.0
6399,5.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,1440.0
6400,5.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,1860.0
6401,5.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,2210.0
6402,5.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,2730.0
6403,5.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,670.0
6404,5.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,820.0
6405,5.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,940.0
6406,5.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,1230.0
6407,5.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,1460.0
6408,5.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,2020.0
6409,5.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,2170.0
6410,5.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,2280.0
6411,5.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,2380.0
6412,5.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,2560.0
6413,5.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,2700.0
6414,5.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,2770.0
6415,5.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,2890.0
6416,5.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,910.0
6417,5.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,1060.0
6418,5.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,1640.0
6419,5.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,1760.0
6420,5.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,1940.0
6421,5.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,2170.0
6422,5.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,2300.0
6423,5.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,2430.0
6424,5.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,2890.0
6425,5.0,Think,Neutral,People_179_h.jpg,10.0,46SQU,350.0
6426,5.0,Think,Neutral,People_179_h.jpg,10.0,46SQU,660.0
6427,5.0,Think,Neutral,People_179_h.jpg,10.0,46SQU,780.0
6428,5.0,Think,Neutral,People_179_h.jpg,10.0,46SQU,1070.0
6429,5.0,Think,Neutral,People_179_h.jpg,10.0,46SQU,1180.0
6430,5.0,Think,Neutral,People_179_h.jpg,10.0,46SQU,1650.0
6431,5.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,470.0
6432,5.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,710.0
6433,5.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,1380.0
6434,5.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,1610.0
6435,5.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,1720.0
6436,5.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,1800.0
6437,5.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,1910.0
6438,5.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,2000.0
6439,5.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,2210.0
6440,5.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,2340.0
6441,5.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,2900.0
6442,5.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,1590.0
6443,5.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,1710.0
6444,5.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,240.0
6445,5.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,1160.0
6446,5.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,1310.0
6447,5.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,1530.0
6448,5.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,1620.0
6449,5.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,1770.0
6450,5.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,2240.0
6451,5.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,2310.0
6452,5.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,2450.0
6453,5.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,2610.0
6454,5.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,210.0
6455,5.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,850.0
6456,5.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,940.0
6457,5.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,1400.0
6458,5.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,1570.0
6459,5.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,1720.0
6460,5.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,2120.0
6461,5.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,2670.0
6462,5.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,2940.0
6463,5.0,Think,Neutral,Animals_097_h.jpg,10.0,46SQU,460.0
6464,5.0,Think,Neutral,Animals_097_h.jpg,10.0,46SQU,1080.0
6465,5.0,Think,Neutral,Animals_097_h.jpg,10.0,46SQU,1650.0
6466,5.0,Think,Neutral,Animals_097_h.jpg,10.0,46SQU,1720.0
6467,5.0,Think,Neutral,Animals_097_h.jpg,10.0,46SQU,1890.0
6468,6.0,Think,Neutral,Animals_213_h.jpg,10.0,46SQU,540.0
6469,6.0,Think,Neutral,Animals_213_h.jpg,10.0,46SQU,740.0
6470,6.0,Think,Neutral,Animals_213_h.jpg,10.0,46SQU,940.0
6471,6.0,Think,Neutral,Animals_213_h.jpg,10.0,46SQU,1710.0
6472,6.0,Think,Neutral,Animals_213_h.jpg,10.0,46SQU,2010.0
6473,6.0,Think,Neutral,Animals_213_h.jpg,10.0,46SQU,2140.0
6474,6.0,Think,Neutral,Animals_213_h.jpg,10.0,46SQU,2600.0
6475,6.0,Think,Neutral,Animals_213_h.jpg,10.0,46SQU,2690.0
6476,6.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,560.0
6477,6.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,990.0
6478,6.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,1060.0
6479,6.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,1250.0
6480,6.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,1810.0
6481,6.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,2040.0
6482,6.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,2280.0
6483,6.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,2440.0
6484,6.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,2610.0
6485,6.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,2850.0
6486,6.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,1360.0
6487,6.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,2780.0
6488,6.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,300.0
6489,6.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,500.0
6490,6.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,1050.0
6491,6.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,1170.0
6492,6.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,1320.0
6493,6.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,1400.0
6494,6.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,1890.0
6495,6.0,Think,Neutral,Animals_132_h.jpg,10.0,46SQU,1980.0
6496,6.0,Think,Neutral,People_148_h.jpg,10.0,46SQU,360.0
6497,6.0,Think,Neutral,People_148_h.jpg,10.0,46SQU,690.0
6498,6.0,Think,Neutral,People_148_h.jpg,10.0,46SQU,790.0
6499,6.0,Think,Neutral,People_148_h.jpg,10.0,46SQU,890.0
6500,6.0,Think,Neutral,People_148_h.jpg,10.0,46SQU,1090.0
6501,6.0,Think,Neutral,People_148_h.jpg,10.0,46SQU,1260.0
6502,6.0,Think,Neutral,People_148_h.jpg,10.0,46SQU,1630.0
6503,6.0,Think,Neutral,People_148_h.jpg,10.0,46SQU,2140.0
6504,6.0,Think,Neutral,People_148_h.jpg,10.0,46SQU,2540.0
6505,6.0,Think,Neutral,People_148_h.jpg,10.0,46SQU,2960.0
6506,6.0,Think,Emotion,Animals_039_h.jpg,10.0,46SQU,360.0
6507,6.0,Think,Emotion,Animals_039_h.jpg,10.0,46SQU,780.0
6508,6.0,Think,Emotion,Animals_039_h.jpg,10.0,46SQU,950.0
6509,6.0,Think,Emotion,Animals_039_h.jpg,10.0,46SQU,1080.0
6510,6.0,Think,Emotion,Animals_039_h.jpg,10.0,46SQU,1570.0
6511,6.0,Think,Emotion,Animals_039_h.jpg,10.0,46SQU,1780.0
6512,6.0,Think,Emotion,Animals_039_h.jpg,10.0,46SQU,1880.0
6513,6.0,Think,Emotion,Animals_039_h.jpg,10.0,46SQU,2250.0
6514,6.0,Think,Emotion,Animals_039_h.jpg,10.0,46SQU,2390.0
6515,6.0,Think,Emotion,Animals_039_h.jpg,10.0,46SQU,2470.0
6516,6.0,Think,Emotion,Animals_039_h.jpg,10.0,46SQU,2770.0
6517,6.0,Think,Emotion,Animals_039_h.jpg,10.0,46SQU,2850.0
6518,6.0,Think,Emotion,Animals_039_h.jpg,10.0,46SQU,2940.0
6519,6.0,Think,Neutral,Objects_242_h.jpg,10.0,46SQU,260.0
6520,6.0,Think,Neutral,Objects_242_h.jpg,10.0,46SQU,860.0
6521,6.0,Think,Neutral,Objects_242_h.jpg,10.0,46SQU,1640.0
6522,6.0,Think,Neutral,Objects_242_h.jpg,10.0,46SQU,1800.0
6523,6.0,Think,Neutral,Objects_242_h.jpg,10.0,46SQU,2050.0
6524,6.0,Think,Neutral,Objects_242_h.jpg,10.0,46SQU,2690.0
6525,6.0,Think,Neutral,Objects_242_h.jpg,10.0,46SQU,2960.0
6526,6.0,Think,Neutral,Faces_211_h.jpg,10.0,46SQU,680.0
6527,6.0,Think,Neutral,Faces_211_h.jpg,10.0,46SQU,1760.0
6528,6.0,Think,Neutral,Faces_211_h.jpg,10.0,46SQU,2800.0
6529,6.0,Think,Emotion,Objects_126_h.jpg,10.0,46SQU,1030.0
6530,6.0,Think,Emotion,Objects_126_h.jpg,10.0,46SQU,1600.0
6531,6.0,Think,Emotion,Objects_126_h.jpg,10.0,46SQU,1780.0
6532,6.0,Think,Emotion,Objects_126_h.jpg,10.0,46SQU,2640.0
6533,6.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,300.0
6534,6.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,430.0
6535,6.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,500.0
6536,6.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,680.0
6537,6.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,860.0
6538,6.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,930.0
6539,6.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,1080.0
6540,6.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,1620.0
6541,6.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,1730.0
6542,6.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,2260.0
6543,6.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,2410.0
6544,6.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,2530.0
6545,6.0,Think,Emotion,Objects_023_v.jpg,10.0,46SQU,2720.0
6546,6.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,210.0
6547,6.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,350.0
6548,6.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,450.0
6549,6.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,740.0
6550,6.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,1170.0
6551,6.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,1290.0
6552,6.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,1360.0
6553,6.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,1570.0
6554,6.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,1670.0
6555,6.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,1850.0
6556,6.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,2190.0
6557,6.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,2300.0
6558,6.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,2450.0
6559,6.0,Think,Neutral,Faces_219_v.jpg,10.0,46SQU,2620.0
6560,6.0,Think,Emotion,People_217_h.jpg,10.0,46SQU,220.0
6561,6.0,Think,Emotion,People_217_h.jpg,10.0,46SQU,450.0
6562,6.0,Think,Emotion,People_217_h.jpg,10.0,46SQU,540.0
6563,6.0,Think,Emotion,People_217_h.jpg,10.0,46SQU,840.0
6564,6.0,Think,Emotion,People_217_h.jpg,10.0,46SQU,1290.0
6565,6.0,Think,Emotion,People_217_h.jpg,10.0,46SQU,1390.0
6566,6.0,Think,Emotion,People_217_h.jpg,10.0,46SQU,1490.0
6567,6.0,Think,Emotion,People_217_h.jpg,10.0,46SQU,1590.0
6568,6.0,Think,Emotion,People_217_h.jpg,10.0,46SQU,1660.0
6569,6.0,Think,Emotion,People_217_h.jpg,10.0,46SQU,2070.0
6570,6.0,Think,Emotion,People_217_h.jpg,10.0,46SQU,2220.0
6571,6.0,Think,Emotion,People_217_h.jpg,10.0,46SQU,2470.0
6572,6.0,Think,Emotion,People_217_h.jpg,10.0,46SQU,2550.0
6573,6.0,Think,Emotion,People_217_h.jpg,10.0,46SQU,2660.0
6574,6.0,Think,Emotion,People_217_h.jpg,10.0,46SQU,2750.0
6575,6.0,Think,Emotion,People_217_h.jpg,10.0,46SQU,2880.0
6576,6.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,250.0
6577,6.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,350.0
6578,6.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,2060.0
6579,6.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,2260.0
6580,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,330.0
6581,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,910.0
6582,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,1030.0
6583,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,1180.0
6584,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,1280.0
6585,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,1400.0
6586,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,1480.0
6587,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,1600.0
6588,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,1680.0
6589,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,1850.0
6590,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,2130.0
6591,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,2250.0
6592,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,2400.0
6593,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,2470.0
6594,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,2720.0
6595,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,2810.0
6596,6.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,2960.0
6597,6.0,Think,Emotion,Animals_078_h.jpg,10.0,46SQU,950.0
6598,6.0,Think,Emotion,Animals_078_h.jpg,10.0,46SQU,1060.0
6599,6.0,Think,Emotion,Animals_078_h.jpg,10.0,46SQU,1930.0
6600,6.0,Think,Emotion,Animals_078_h.jpg,10.0,46SQU,2020.0
6601,6.0,Think,Emotion,Animals_078_h.jpg,10.0,46SQU,2100.0
6602,6.0,Think,Emotion,Animals_078_h.jpg,10.0,46SQU,2330.0
6603,6.0,Think,Emotion,Animals_078_h.jpg,10.0,46SQU,2400.0
6604,6.0,Think,Emotion,Animals_078_h.jpg,10.0,46SQU,2890.0
6605,6.0,Think,Emotion,Animals_041_h.jpg,10.0,46SQU,260.0
6606,6.0,Think,Emotion,Animals_041_h.jpg,10.0,46SQU,620.0
6607,6.0,Think,Emotion,Animals_041_h.jpg,10.0,46SQU,1040.0
6608,6.0,Think,Emotion,Animals_041_h.jpg,10.0,46SQU,1500.0
6609,6.0,Think,Emotion,Animals_041_h.jpg,10.0,46SQU,1670.0
6610,6.0,Think,Emotion,Animals_041_h.jpg,10.0,46SQU,1870.0
6611,6.0,Think,Emotion,Animals_041_h.jpg,10.0,46SQU,2070.0
6612,6.0,Think,Emotion,Animals_041_h.jpg,10.0,46SQU,2340.0
6613,6.0,Think,Emotion,Animals_041_h.jpg,10.0,46SQU,2450.0
6614,6.0,Think,Neutral,People_179_h.jpg,10.0,46SQU,530.0
6615,6.0,Think,Neutral,People_179_h.jpg,10.0,46SQU,940.0
6616,6.0,Think,Neutral,People_179_h.jpg,10.0,46SQU,1390.0
6617,6.0,Think,Neutral,People_179_h.jpg,10.0,46SQU,2770.0
6618,6.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,430.0
6619,6.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,510.0
6620,6.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,580.0
6621,6.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,690.0
6622,6.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,850.0
6623,6.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,1160.0
6624,6.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,1320.0
6625,6.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,1460.0
6626,6.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,1530.0
6627,6.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,1660.0
6628,6.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,2010.0
6629,6.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,2080.0
6630,6.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,2400.0
6631,6.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,2590.0
6632,6.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,2670.0
6633,6.0,Think,Emotion,Objects_011_h.jpg,10.0,46SQU,2840.0
6634,6.0,Think,Neutral,Faces_184_h.jpg,10.0,46SQU,510.0
6635,6.0,Think,Neutral,Faces_184_h.jpg,10.0,46SQU,850.0
6636,6.0,Think,Neutral,Faces_184_h.jpg,10.0,46SQU,1610.0
6637,6.0,Think,Neutral,Faces_184_h.jpg,10.0,46SQU,2080.0
6638,6.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,480.0
6639,6.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,600.0
6640,6.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,920.0
6641,6.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,1020.0
6642,6.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,1090.0
6643,6.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,1200.0
6644,6.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,1430.0
6645,6.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,1750.0
6646,6.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,1840.0
6647,6.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,2040.0
6648,6.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,2300.0
6649,6.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,2750.0
6650,6.0,Think,Neutral,People_091_h.jpg,10.0,46SQU,2820.0
6651,6.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,600.0
6652,6.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,1430.0
6653,6.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,1790.0
6654,6.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,2830.0
6655,6.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,280.0
6656,6.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,350.0
6657,6.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,820.0
6658,6.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,950.0
6659,6.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,1540.0
6660,6.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,1760.0
6661,6.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,2220.0
6662,6.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,2520.0
6663,6.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,2670.0
6664,6.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,2840.0
6665,6.0,Think,Emotion,People_220_h.jpg,10.0,46SQU,830.0
6666,6.0,Think,Emotion,People_220_h.jpg,10.0,46SQU,1390.0
6667,6.0,Think,Emotion,People_220_h.jpg,10.0,46SQU,2770.0
6668,6.0,Think,Neutral,Animals_097_h.jpg,10.0,46SQU,670.0
6669,6.0,Think,Neutral,Animals_097_h.jpg,10.0,46SQU,1210.0
6670,6.0,Think,Neutral,Animals_097_h.jpg,10.0,46SQU,1290.0
6671,6.0,Think,Neutral,Animals_097_h.jpg,10.0,46SQU,1430.0
6672,6.0,Think,Neutral,Animals_097_h.jpg,10.0,46SQU,2250.0
6673,6.0,Think,Neutral,Animals_097_h.jpg,10.0,46SQU,2480.0
6674,6.0,Think,Neutral,Animals_097_h.jpg,10.0,46SQU,2880.0
6675,7.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,240.0
6676,7.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,350.0
6677,7.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,480.0
6678,7.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,560.0
6679,7.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,770.0
6680,7.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,1060.0
6681,7.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,1170.0
6682,7.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,1340.0
6683,7.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,1730.0
6684,7.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,1810.0
6685,7.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,2030.0
6686,7.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,2120.0
6687,7.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,2470.0
6688,7.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,2590.0
6689,7.0,Think,Neutral,People_097_h.jpg,10.0,46SQU,2680.0
6690,7.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,590.0
6691,7.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,740.0
6692,7.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,1600.0
6693,7.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,1670.0
6694,7.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,1960.0
6695,7.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,2050.0
6696,7.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,2500.0
6697,7.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,2710.0
6698,7.0,Think,Neutral,Objects_049_h.jpg,10.0,46SQU,2840.0
6699,7.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,490.0
6700,7.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,840.0
6701,7.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,1980.0
6702,7.0,Think,Emotion,Objects_154_h.jpg,10.0,46SQU,2630.0
6703,7.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,430.0
6704,7.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,510.0
6705,7.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,1090.0
6706,7.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,1170.0
6707,7.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,1240.0
6708,7.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,1340.0
6709,7.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,1570.0
6710,7.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,1960.0
6711,7.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,2040.0
6712,7.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,2160.0
6713,7.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,2480.0
6714,7.0,Think,Emotion,People_077_v.jpg,10.0,46SQU,2940.0
6715,7.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,330.0
6716,7.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,410.0
6717,7.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,650.0
6718,7.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,760.0
6719,7.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,1180.0
6720,7.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,1450.0
6721,7.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,1530.0
6722,7.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,1760.0
6723,7.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,2450.0
6724,7.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,2550.0
6725,7.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,2830.0
6726,7.0,Think,Emotion,People_209_v.jpg,10.0,46SQU,2930.0
6727,7.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,340.0
6728,7.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,530.0
6729,7.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,600.0
6730,7.0,Think,Emotion,Objects_088_h.jpg,10.0,46SQU,690.0
