,Subject,Condition,Emotion,Block,Image,IntrusionRating,Timing,Length
1417,45MJA,DecodingThink,Emotion,6,Faces_156_h.jpg,2,540,20
1418,45MJA,DecodingThink,Emotion,6,Faces_156_h.jpg,2,2570,20
1419,45MJA,DecodingThink,Emotion,6,Objects_010_h.jpg,1,900,20
1420,45MJA,DecodingThink,Emotion,6,Objects_010_h.jpg,1,2400,20
1421,45MJA,DecodingThink,Neutral,6,People_164_h.jpg,1,530,20
1422,45MJA,DecodingThink,Neutral,6,People_164_h.jpg,1,970,20
1423,45MJA,DecodingThink,Neutral,6,People_164_h.jpg,1,1550,20
1424,45MJA,DecodingThink,Neutral,6,People_164_h.jpg,1,1970,20
1425,45MJA,DecodingThink,Neutral,6,People_164_h.jpg,1,2360,20
1426,45MJA,DecodingThink,Emotion,6,Animals_008_v.jpg,1,280,20
1427,45MJA,DecodingThink,Emotion,6,Animals_008_v.jpg,1,860,20
1428,45MJA,DecodingThink,Emotion,6,Animals_008_v.jpg,1,1060,20
1429,45MJA,DecodingThink,Emotion,6,Animals_008_v.jpg,1,1130,20
1430,45MJA,DecodingThink,Emotion,6,Animals_008_v.jpg,1,1990,20
1431,45MJA,DecodingThink,Emotion,6,Animals_008_v.jpg,1,2500,20
1432,45MJA,DecodingThink,Emotion,6,Faces_368_h.jpg,2,400,20
1433,45MJA,DecodingThink,Emotion,6,Faces_368_h.jpg,2,1740,20
1434,45MJA,DecodingThink,Emotion,6,Faces_368_h.jpg,2,1810,20
1435,45MJA,DecodingThink,Emotion,6,Faces_368_h.jpg,2,1990,20
1436,45MJA,DecodingThink,Emotion,6,Faces_368_h.jpg,2,2080,20
1437,45MJA,DecodingThink,Emotion,6,Faces_368_h.jpg,2,2270,20
1438,45MJA,DecodingThink,Emotion,6,Faces_368_h.jpg,2,2520,20
1439,45MJA,DecodingThink,Emotion,6,People_090_v.jpg,1,1410,20
1440,45MJA,DecodingThink,Emotion,7,People_204_v.jpg,1,820,20
1441,45MJA,DecodingThink,Emotion,7,People_204_v.jpg,1,890,20
1442,45MJA,DecodingThink,Emotion,7,People_204_v.jpg,1,1070,20
1443,45MJA,DecodingThink,Emotion,7,People_204_v.jpg,1,1690,20
1444,45MJA,DecodingThink,Emotion,7,People_204_v.jpg,1,2070,20
1445,45MJA,DecodingThink,Emotion,7,People_204_v.jpg,1,2700,20
1446,45MJA,DecodingThink,Emotion,7,People_230_h.jpg,1,430,20
1447,45MJA,DecodingThink,Neutral,7,Objects_029_h.jpg,2,740,20
1448,45MJA,DecodingThink,Neutral,7,People_249_h.jpg,1,2520,20
1449,45MJA,DecodingThink,Neutral,7,People_249_h.jpg,1,2850,20
1450,45MJA,DecodingThink,Neutral,7,Animals_043_h.jpg,2,1590,20
1451,45MJA,DecodingThink,Emotion,7,People_019_v.jpg,1,2030,20
1452,45MJA,DecodingThink,Neutral,7,People_095_h.jpg,2,1730,20
1453,45MJA,DecodingThink,Neutral,7,People_095_h.jpg,2,2190,20
1454,45MJA,DecodingThink,Neutral,7,People_035_h.jpg,1,2280,20
1455,45MJA,DecodingThink,Emotion,7,Objects_010_h.jpg,1,900,20
1456,45MJA,DecodingThink,Emotion,7,Faces_368_h.jpg,1,600,20
1457,45MJA,DecodingThink,Emotion,7,Faces_368_h.jpg,1,1830,20
1458,45MJA,DecodingThink,Emotion,7,Faces_368_h.jpg,1,1920,20
1459,45MJA,DecodingThink,Emotion,7,Faces_368_h.jpg,1,2960,20
1460,45MJA,DecodingThink,Emotion,7,Objects_022_h.jpg,1,1230,20
1461,45MJA,DecodingThink,Emotion,7,Objects_022_h.jpg,1,2240,20
1462,45MJA,DecodingThink,Emotion,7,Faces_156_h.jpg,1,2880,20
1463,45MJA,DecodingThink,Neutral,7,Animals_088_h.jpg,1,1020,20
1464,45MJA,DecodingThink,Neutral,7,Animals_088_h.jpg,1,1420,20
1465,45MJA,DecodingThink,Neutral,7,Animals_088_h.jpg,1,1990,20
1466,45MJA,DecodingThink,Emotion,7,Objects_006_h.jpg,1,1190,20
1467,45MJA,DecodingThink,Emotion,7,Objects_006_h.jpg,1,1280,20
1468,45MJA,DecodingThink,Emotion,7,Objects_006_h.jpg,1,2790,20
1469,45MJA,DecodingThink,Neutral,7,Animals_105_h.jpg,1,2060,20
1470,45MJA,DecodingThink,Neutral,7,Animals_105_h.jpg,1,2280,20
1471,45MJA,DecodingThink,Neutral,7,Faces_123_h.jpg,1,1570,20
1472,45MJA,DecodingThink,Neutral,7,Faces_123_h.jpg,1,2740,20
1473,45MJA,DecodingThink,Neutral,8,People_095_h.jpg,2,1070,20
1474,45MJA,DecodingThink,Emotion,8,People_204_v.jpg,1,540,20
1475,45MJA,DecodingThink,Emotion,8,People_019_v.jpg,1,1690,20
1476,45MJA,DecodingThink,Emotion,8,Objects_022_h.jpg,2,2060,20
1477,45MJA,DecodingThink,Neutral,8,People_035_h.jpg,1,740,20
1478,45MJA,DecodingThink,Neutral,8,People_249_h.jpg,1,1950,20
1479,45MJA,DecodingThink,Neutral,8,Animals_105_h.jpg,1,830,20
1480,45MJA,DecodingThink,Emotion,8,Animals_008_v.jpg,1,1170,20
1481,45MJA,DecodingThink,Emotion,8,Animals_008_v.jpg,1,1550,20
1482,45MJA,DecodingThink,Emotion,8,People_230_h.jpg,1,640,20
1483,45MJA,DecodingThink,Emotion,8,People_230_h.jpg,1,1330,20
1484,45MJA,DecodingThink,Neutral,8,Faces_123_h.jpg,1,1820,20
1485,45MJA,DecodingThink,Neutral,8,Objects_200_h.jpg,1,1670,20
1486,45MJA,DecodingThink,Emotion,8,People_205_v.jpg,1,640,20
1487,45MJA,DecodingThink,Emotion,8,People_205_v.jpg,1,1600,20
1488,45MJA,DecodingThink,Emotion,8,People_205_v.jpg,1,2380,20
1489,45MJA,DecodingThink,Emotion,8,People_205_v.jpg,1,2830,20
1490,45MJA,DecodingThink,Emotion,8,Objects_006_h.jpg,1,580,20
1491,45MJA,DecodingThink,Emotion,8,Objects_006_h.jpg,1,2610,20
1492,45MJA,DecodingThink,Emotion,8,Objects_010_h.jpg,1,1560,20
1493,45MJA,DecodingThink,Emotion,8,Objects_010_h.jpg,1,2160,20
1494,46SQU,DecodingThink,Emotion,1,Objects_022_h.jpg,2,2810,20
1495,46SQU,DecodingThink,Emotion,1,Faces_156_h.jpg,2,930,20
1496,46SQU,DecodingThink,Emotion,1,People_230_h.jpg,2,1340,20
1497,46SQU,DecodingThink,Emotion,2,People_205_v.jpg,3,1890,20
1498,46SQU,DecodingThink,Emotion,3,Objects_022_h.jpg,2,1140,20
1499,46SQU,DecodingThink,Emotion,3,Animals_008_v.jpg,2,1470,20
1500,46SQU,DecodingThink,Neutral,3,People_164_h.jpg,2,1030,20
1501,46SQU,DecodingThink,Emotion,4,Faces_156_h.jpg,1,410,20
1502,46SQU,DecodingThink,Emotion,4,Faces_368_h.jpg,2,2910,20
1503,46SQU,DecodingThink,Neutral,4,People_095_h.jpg,2,750,20
1504,46SQU,DecodingThink,Emotion,4,People_090_v.jpg,2,290,20
1505,46SQU,DecodingThink,Emotion,4,Animals_065_h.jpg,1,2220,20
1506,46SQU,DecodingThink,Emotion,4,Objects_022_h.jpg,2,2200,20
1507,46SQU,DecodingThink,Neutral,4,Animals_043_h.jpg,2,2730,20
1508,46SQU,DecodingThink,Emotion,5,People_090_v.jpg,2,1150,20
1509,46SQU,DecodingThink,Neutral,5,People_035_h.jpg,2,250,20
1510,46SQU,DecodingThink,Emotion,5,Objects_010_h.jpg,2,540,20
1511,46SQU,DecodingThink,Emotion,6,Objects_006_h.jpg,2,2790,20
1512,46SQU,DecodingThink,Emotion,6,People_090_v.jpg,2,1310,20
1513,46SQU,DecodingThink,Emotion,7,Objects_006_h.jpg,2,1530,20
1514,46SQU,DecodingThink,Emotion,8,People_019_v.jpg,2,380,20
1515,46SQU,DecodingThink,Neutral,8,Objects_029_h.jpg,2,1350,20
1516,46SQU,DecodingThink,Neutral,8,Objects_029_h.jpg,2,2410,20
1517,46SQU,DecodingThink,Neutral,8,People_095_h.jpg,2,1660,20
1518,46SQU,DecodingThink,Neutral,8,People_095_h.jpg,2,2680,20
1519,47HMA,DecodingThink,Emotion,1,Objects_021_v.jpg,1,1790,30
1520,47HMA,DecodingThink,Emotion,1,Objects_125_h.jpg,2,2490,30
1521,47HMA,DecodingThink,Neutral,1,Objects_164_h.jpg,1,1540,30
1522,47HMA,DecodingThink,Neutral,1,Objects_164_h.jpg,1,2250,30
1523,47HMA,DecodingThink,Neutral,1,People_100_h.jpg,2,1440,30
1524,47HMA,DecodingThink,Emotion,1,Animals_062_h.jpg,1,890,30
1525,47HMA,DecodingThink,Neutral,1,Animals_108_h.jpg,1,1920,30
1526,47HMA,DecodingThink,Neutral,1,People_026_h.jpg,1,1750,30
1527,47HMA,DecodingThink,Neutral,1,People_026_h.jpg,1,2100,30
1528,47HMA,DecodingThink,Neutral,1,People_026_h.jpg,1,2790,30
1529,47HMA,DecodingThink,Neutral,1,People_151_h.jpg,2,330,30
1530,47HMA,DecodingThink,Neutral,1,Objects_270_h.jpg,2,2860,30
1531,47HMA,DecodingThink,Emotion,2,Objects_106_v.jpg,1,530,30
1532,47HMA,DecodingThink,Emotion,2,People_239_h.jpg,1,1870,30
1533,47HMA,DecodingThink,Emotion,2,Faces_296_h.jpg,1,490,30
1534,47HMA,DecodingThink,Emotion,2,Objects_125_h.jpg,2,2920,30
1535,47HMA,DecodingThink,Emotion,2,Animals_062_h.jpg,1,220,30
1536,47HMA,DecodingThink,Emotion,2,Animals_062_h.jpg,1,1060,30
1537,47HMA,DecodingThink,Emotion,2,Animals_062_h.jpg,1,1260,30
1538,47HMA,DecodingThink,Emotion,2,Animals_062_h.jpg,1,1380,30
1539,47HMA,DecodingThink,Neutral,2,Objects_164_h.jpg,2,2030,30
1540,47HMA,DecodingThink,Neutral,2,Animals_155_v.jpg,2,1240,30
1541,47HMA,DecodingThink,Neutral,2,Objects_270_h.jpg,2,1780,30
1542,47HMA,DecodingThink,Neutral,3,Faces_065_h.jpg,2,560,30
1543,47HMA,DecodingThink,Neutral,3,People_149_h.jpg,1,2440,30
1544,47HMA,DecodingThink,Emotion,3,Objects_007_h.jpg,2,500,30
1545,47HMA,DecodingThink,Neutral,3,Faces_061_h.jpg,1,500,30
1546,47HMA,DecodingThink,Neutral,4,People_151_h.jpg,1,1650,30
1547,47HMA,DecodingThink,Neutral,4,People_100_h.jpg,1,1040,30
1548,47HMA,DecodingThink,Emotion,4,Objects_013_h.jpg,1,2880,30
1549,47HMA,DecodingThink,Emotion,4,People_247_v.jpg,2,1470,30
1550,47HMA,DecodingThink,Neutral,4,People_026_h.jpg,1,510,30
1551,47HMA,DecodingThink,Neutral,4,People_026_h.jpg,1,1460,30
1552,47HMA,DecodingThink,Neutral,4,People_026_h.jpg,1,1620,30
1553,47HMA,DecodingThink,Neutral,4,People_026_h.jpg,1,2540,30
1554,47HMA,DecodingThink,Emotion,4,People_213_v.jpg,2,1890,30
1555,47HMA,DecodingThink,Emotion,4,People_213_v.jpg,2,1980,30
1556,47HMA,DecodingThink,Neutral,5,People_026_h.jpg,1,440,30
1557,47HMA,DecodingThink,Neutral,5,People_026_h.jpg,1,600,30
1558,47HMA,DecodingThink,Neutral,5,People_026_h.jpg,1,1350,30
1559,47HMA,DecodingThink,Neutral,5,People_026_h.jpg,1,2140,30
1560,47HMA,DecodingThink,Emotion,5,People_247_v.jpg,1,1070,30
1561,47HMA,DecodingThink,Emotion,5,People_213_v.jpg,1,880,30
1562,47HMA,DecodingThink,Emotion,5,Objects_021_v.jpg,1,940,30
1563,47HMA,DecodingThink,Neutral,5,People_151_h.jpg,1,1780,30
1564,47HMA,DecodingThink,Emotion,5,People_239_h.jpg,1,1820,30
1565,47HMA,DecodingThink,Emotion,6,People_247_v.jpg,1,560,30
1566,47HMA,DecodingThink,Neutral,6,People_028_h.jpg,1,2820,30
1567,47HMA,DecodingThink,Emotion,6,People_213_v.jpg,1,1270,30
1568,47HMA,DecodingThink,Emotion,6,Animals_062_h.jpg,1,1390,30
1569,47HMA,DecodingThink,Neutral,6,Objects_164_h.jpg,2,1450,30
1570,47HMA,DecodingThink,Neutral,6,Objects_164_h.jpg,2,2270,30
1571,47HMA,DecodingThink,Emotion,6,Faces_296_h.jpg,1,2140,30
1572,47HMA,DecodingThink,Emotion,6,Objects_007_h.jpg,2,610,30
1573,47HMA,DecodingThink,Neutral,7,People_028_h.jpg,1,2480,30
1574,47HMA,DecodingThink,Emotion,7,Objects_125_h.jpg,1,1750,30
1575,47HMA,DecodingThink,Neutral,7,Faces_060_h.jpg,2,400,30
1576,47HMA,DecodingThink,Neutral,7,Animals_108_h.jpg,1,2520,30
1577,47HMA,DecodingThink,Neutral,7,People_026_h.jpg,1,330,30
1578,47HMA,DecodingThink,Neutral,7,People_026_h.jpg,1,940,30
1579,47HMA,DecodingThink,Emotion,8,Objects_007_h.jpg,1,2450,30
1580,47HMA,DecodingThink,Neutral,8,People_026_h.jpg,1,1520,30
1581,47HMA,DecodingThink,Emotion,8,Objects_013_h.jpg,1,1710,30
1582,47HMA,DecodingThink,Emotion,8,People_223_h.jpg,2,420,30
1583,47HMA,DecodingThink,Emotion,8,Objects_106_v.jpg,1,520,30
1584,50JOC,DecodingThink,Neutral,1,Faces_123_h.jpg,2,800,20
1585,50JOC,DecodingThink,Neutral,1,Faces_123_h.jpg,2,2220,20
1586,50JOC,DecodingThink,Neutral,1,Faces_123_h.jpg,2,2790,20
1587,50JOC,DecodingThink,Neutral,1,People_095_h.jpg,1,810,20
1588,50JOC,DecodingThink,Neutral,1,People_095_h.jpg,1,1030,20
1589,50JOC,DecodingThink,Emotion,1,Objects_006_h.jpg,1,630,20
1590,50JOC,DecodingThink,Emotion,1,Objects_006_h.jpg,1,910,20
1591,50JOC,DecodingThink,Emotion,1,Objects_006_h.jpg,1,1100,20
1592,50JOC,DecodingThink,Emotion,1,Objects_006_h.jpg,1,1700,20
1593,50JOC,DecodingThink,Emotion,1,Objects_006_h.jpg,1,2220,20
1594,50JOC,DecodingThink,Emotion,1,Objects_006_h.jpg,1,2660,20
1595,50JOC,DecodingThink,Neutral,1,People_035_h.jpg,2,1380,20
1596,50JOC,DecodingThink,Emotion,1,Animals_065_h.jpg,3,390,20
1597,50JOC,DecodingThink,Emotion,1,Animals_065_h.jpg,3,1220,20
1598,50JOC,DecodingThink,Emotion,1,Animals_065_h.jpg,3,2120,20
1599,50JOC,DecodingThink,Emotion,1,Animals_065_h.jpg,3,2240,20
1600,50JOC,DecodingThink,Neutral,1,People_249_h.jpg,2,1930,20
1601,50JOC,DecodingThink,Neutral,1,People_249_h.jpg,2,2000,20
1602,50JOC,DecodingThink,Neutral,1,People_249_h.jpg,2,2760,20
1603,50JOC,DecodingThink,Neutral,1,People_249_h.jpg,2,2860,20
1604,50JOC,DecodingThink,Emotion,1,Faces_368_h.jpg,2,310,20
1605,50JOC,DecodingThink,Emotion,1,Faces_368_h.jpg,2,430,20
1606,50JOC,DecodingThink,Emotion,1,Faces_368_h.jpg,2,970,20
1607,50JOC,DecodingThink,Emotion,1,Faces_368_h.jpg,2,1210,20
1608,50JOC,DecodingThink,Emotion,1,Faces_368_h.jpg,2,1460,20
1609,50JOC,DecodingThink,Emotion,1,Faces_368_h.jpg,2,1650,20
1610,50JOC,DecodingThink,Emotion,1,Faces_368_h.jpg,2,2630,20
1611,50JOC,DecodingThink,Emotion,1,Faces_368_h.jpg,2,2800,20
1612,50JOC,DecodingThink,Emotion,1,Objects_010_h.jpg,3,1510,20
1613,50JOC,DecodingThink,Neutral,1,People_164_h.jpg,2,330,20
1614,50JOC,DecodingThink,Neutral,1,People_164_h.jpg,2,770,20
1615,50JOC,DecodingThink,Neutral,1,People_164_h.jpg,2,940,20
1616,50JOC,DecodingThink,Neutral,1,People_164_h.jpg,2,1200,20
1617,50JOC,DecodingThink,Neutral,1,People_164_h.jpg,2,1660,20
1618,50JOC,DecodingThink,Neutral,1,People_164_h.jpg,2,1740,20
1619,50JOC,DecodingThink,Neutral,1,People_164_h.jpg,2,2160,20
1620,50JOC,DecodingThink,Neutral,1,People_164_h.jpg,2,2620,20
1621,50JOC,DecodingThink,Neutral,1,Faces_292_h.jpg,2,500,20
1622,50JOC,DecodingThink,Neutral,1,Faces_292_h.jpg,2,1870,20
1623,50JOC,DecodingThink,Neutral,1,Faces_292_h.jpg,2,2880,20
1624,50JOC,DecodingThink,Emotion,1,People_230_h.jpg,2,1100,20
1625,50JOC,DecodingThink,Emotion,1,People_230_h.jpg,2,2540,20
1626,50JOC,DecodingThink,Emotion,1,People_230_h.jpg,2,2730,20
1627,50JOC,DecodingThink,Neutral,1,Animals_105_h.jpg,2,2820,20
1628,50JOC,DecodingThink,Neutral,1,Objects_200_h.jpg,2,2320,20
1629,50JOC,DecodingThink,Neutral,1,Objects_200_h.jpg,2,2420,20
1630,50JOC,DecodingThink,Neutral,1,Objects_029_h.jpg,1,1730,20
1631,50JOC,DecodingThink,Neutral,1,Objects_029_h.jpg,1,1910,20
1632,50JOC,DecodingThink,Neutral,1,Objects_029_h.jpg,1,2000,20
1633,50JOC,DecodingThink,Neutral,1,Objects_029_h.jpg,1,2520,20
1634,50JOC,DecodingThink,Neutral,1,Objects_029_h.jpg,1,2700,20
1635,50JOC,DecodingThink,Neutral,1,Objects_029_h.jpg,1,2860,20
1636,50JOC,DecodingThink,Emotion,1,People_019_v.jpg,2,560,20
1637,50JOC,DecodingThink,Emotion,1,People_019_v.jpg,2,1610,20
1638,50JOC,DecodingThink,Emotion,1,People_019_v.jpg,2,2710,20
1639,50JOC,DecodingThink,Emotion,1,Objects_022_h.jpg,3,610,20
1640,50JOC,DecodingThink,Emotion,1,Objects_022_h.jpg,3,1190,20
1641,50JOC,DecodingThink,Emotion,1,Objects_022_h.jpg,3,1360,20
1642,50JOC,DecodingThink,Emotion,1,Objects_022_h.jpg,3,1970,20
1643,50JOC,DecodingThink,Emotion,1,Objects_022_h.jpg,3,2120,20
1644,50JOC,DecodingThink,Neutral,1,Faces_306_v.jpg,2,260,20
1645,50JOC,DecodingThink,Neutral,1,Faces_306_v.jpg,2,670,20
1646,50JOC,DecodingThink,Neutral,1,Faces_306_v.jpg,2,760,20
1647,50JOC,DecodingThink,Neutral,1,Faces_306_v.jpg,2,960,20
1648,50JOC,DecodingThink,Neutral,1,Faces_306_v.jpg,2,1050,20
1649,50JOC,DecodingThink,Neutral,1,Faces_306_v.jpg,2,1160,20
1650,50JOC,DecodingThink,Neutral,1,Faces_306_v.jpg,2,1240,20
1651,50JOC,DecodingThink,Neutral,1,Faces_306_v.jpg,2,1560,20
1652,50JOC,DecodingThink,Neutral,1,Faces_306_v.jpg,2,1900,20
1653,50JOC,DecodingThink,Neutral,1,Faces_306_v.jpg,2,2460,20
1654,50JOC,DecodingThink,Neutral,1,Faces_306_v.jpg,2,2570,20
1655,50JOC,DecodingThink,Neutral,1,Faces_306_v.jpg,2,2840,20
1656,50JOC,DecodingThink,Emotion,1,Faces_156_h.jpg,2,2720,20
1657,50JOC,DecodingThink,Emotion,1,Animals_008_v.jpg,2,370,20
1658,50JOC,DecodingThink,Emotion,1,Animals_008_v.jpg,2,2200,20
1659,50JOC,DecodingThink,Emotion,2,People_019_v.jpg,1,410,20
1660,50JOC,DecodingThink,Emotion,2,People_019_v.jpg,1,670,20
1661,50JOC,DecodingThink,Emotion,2,People_019_v.jpg,1,1090,20
1662,50JOC,DecodingThink,Neutral,2,Faces_292_h.jpg,2,360,20
1663,50JOC,DecodingThink,Neutral,2,Faces_292_h.jpg,2,460,20
1664,50JOC,DecodingThink,Neutral,2,Faces_292_h.jpg,2,610,20
1665,50JOC,DecodingThink,Neutral,2,Faces_292_h.jpg,2,2120,20
1666,50JOC,DecodingThink,Neutral,2,Animals_088_h.jpg,1,500,20
1667,50JOC,DecodingThink,Neutral,2,Animals_088_h.jpg,1,890,20
1668,50JOC,DecodingThink,Neutral,2,Animals_088_h.jpg,1,1290,20
1669,50JOC,DecodingThink,Neutral,2,Animals_088_h.jpg,1,1400,20
1670,50JOC,DecodingThink,Neutral,2,Animals_088_h.jpg,1,1770,20
1671,50JOC,DecodingThink,Neutral,2,Animals_088_h.jpg,1,2040,20
1672,50JOC,DecodingThink,Neutral,2,Objects_200_h.jpg,2,430,20
1673,50JOC,DecodingThink,Neutral,2,Objects_200_h.jpg,2,800,20
1674,50JOC,DecodingThink,Neutral,2,Objects_200_h.jpg,2,870,20
1675,50JOC,DecodingThink,Neutral,2,Objects_200_h.jpg,2,1520,20
1676,50JOC,DecodingThink,Neutral,2,Objects_200_h.jpg,2,1860,20
1677,50JOC,DecodingThink,Neutral,2,Objects_200_h.jpg,2,2070,20
1678,50JOC,DecodingThink,Neutral,2,Objects_200_h.jpg,2,2830,20
1679,50JOC,DecodingThink,Emotion,2,People_204_v.jpg,2,1090,20
1680,50JOC,DecodingThink,Emotion,2,People_204_v.jpg,2,1410,20
1681,50JOC,DecodingThink,Emotion,2,People_204_v.jpg,2,2420,20
1682,50JOC,DecodingThink,Emotion,2,People_204_v.jpg,2,2700,20
1683,50JOC,DecodingThink,Emotion,2,People_204_v.jpg,2,2770,20
1684,50JOC,DecodingThink,Neutral,2,Animals_105_h.jpg,2,2130,20
1685,50JOC,DecodingThink,Neutral,2,Animals_105_h.jpg,2,2680,20
1686,50JOC,DecodingThink,Emotion,2,Objects_010_h.jpg,2,560,20
1687,50JOC,DecodingThink,Emotion,2,People_090_v.jpg,2,1550,20
1688,50JOC,DecodingThink,Emotion,2,People_090_v.jpg,2,2250,20
1689,50JOC,DecodingThink,Emotion,2,People_090_v.jpg,2,2450,20
1690,50JOC,DecodingThink,Emotion,2,People_205_v.jpg,2,2220,20
1691,50JOC,DecodingThink,Neutral,2,People_035_h.jpg,2,690,20
1692,50JOC,DecodingThink,Neutral,2,People_035_h.jpg,2,1350,20
1693,50JOC,DecodingThink,Neutral,2,People_035_h.jpg,2,1520,20
1694,50JOC,DecodingThink,Neutral,2,People_035_h.jpg,2,2650,20
1695,50JOC,DecodingThink,Neutral,2,Animals_043_h.jpg,2,710,20
1696,50JOC,DecodingThink,Neutral,2,Animals_043_h.jpg,2,2270,20
1697,50JOC,DecodingThink,Neutral,2,Objects_029_h.jpg,1,1140,20
1698,50JOC,DecodingThink,Neutral,2,Objects_029_h.jpg,1,1320,20
1699,50JOC,DecodingThink,Neutral,2,Objects_029_h.jpg,1,1930,20
1700,50JOC,DecodingThink,Emotion,2,Animals_008_v.jpg,1,820,20
1701,50JOC,DecodingThink,Emotion,2,Animals_008_v.jpg,1,930,20
1702,50JOC,DecodingThink,Emotion,2,Animals_008_v.jpg,1,1100,20
1703,50JOC,DecodingThink,Emotion,2,Animals_008_v.jpg,1,1650,20
1704,50JOC,DecodingThink,Emotion,2,Animals_008_v.jpg,1,2490,20
1705,50JOC,DecodingThink,Emotion,2,Animals_065_h.jpg,2,400,20
1706,50JOC,DecodingThink,Emotion,2,Animals_065_h.jpg,2,470,20
1707,50JOC,DecodingThink,Emotion,2,Animals_065_h.jpg,2,570,20
1708,50JOC,DecodingThink,Emotion,2,Animals_065_h.jpg,2,1100,20
1709,50JOC,DecodingThink,Emotion,2,Animals_065_h.jpg,2,1230,20
1710,50JOC,DecodingThink,Emotion,2,Animals_065_h.jpg,2,2040,20
1711,50JOC,DecodingThink,Emotion,2,Animals_065_h.jpg,2,2340,20
1712,50JOC,DecodingThink,Neutral,2,Faces_306_v.jpg,2,1470,20
1713,50JOC,DecodingThink,Emotion,2,Faces_156_h.jpg,1,1170,20
1714,50JOC,DecodingThink,Emotion,2,Faces_156_h.jpg,1,2500,20
1715,50JOC,DecodingThink,Neutral,2,People_164_h.jpg,2,1420,20
1716,50JOC,DecodingThink,Neutral,2,People_164_h.jpg,2,2230,20
1717,50JOC,DecodingThink,Neutral,2,People_164_h.jpg,2,2400,20
1718,50JOC,DecodingThink,Neutral,2,People_164_h.jpg,2,2590,20
1719,50JOC,DecodingThink,Neutral,2,People_249_h.jpg,2,1110,20
1720,50JOC,DecodingThink,Neutral,2,People_095_h.jpg,2,380,20
1721,50JOC,DecodingThink,Neutral,2,People_095_h.jpg,2,1100,20
1722,50JOC,DecodingThink,Neutral,2,People_095_h.jpg,2,1240,20
1723,50JOC,DecodingThink,Neutral,2,People_095_h.jpg,2,1940,20
1724,50JOC,DecodingThink,Neutral,2,People_095_h.jpg,2,2150,20
1725,50JOC,DecodingThink,Emotion,2,Objects_006_h.jpg,1,600,20
1726,50JOC,DecodingThink,Emotion,2,Objects_006_h.jpg,1,1760,20
1727,50JOC,DecodingThink,Emotion,2,Objects_022_h.jpg,2,1860,20
1728,50JOC,DecodingThink,Emotion,2,Objects_022_h.jpg,2,2020,20
1729,50JOC,DecodingThink,Emotion,2,Objects_022_h.jpg,2,2280,20
1730,50JOC,DecodingThink,Emotion,2,Objects_022_h.jpg,2,2840,20
1731,50JOC,DecodingThink,Emotion,2,Faces_368_h.jpg,2,320,20
1732,50JOC,DecodingThink,Emotion,2,Faces_368_h.jpg,2,1150,20
1733,50JOC,DecodingThink,Emotion,2,Faces_368_h.jpg,2,1420,20
1734,50JOC,DecodingThink,Emotion,2,Faces_368_h.jpg,2,2090,20
1735,50JOC,DecodingThink,Emotion,2,Faces_368_h.jpg,2,2530,20
1736,50JOC,DecodingThink,Emotion,3,Objects_010_h.jpg,2,1010,20
1737,50JOC,DecodingThink,Emotion,3,Objects_010_h.jpg,2,2340,20
1738,50JOC,DecodingThink,Emotion,3,Objects_010_h.jpg,2,2840,20
1739,50JOC,DecodingThink,Emotion,3,People_019_v.jpg,2,380,20
1740,50JOC,DecodingThink,Emotion,3,People_019_v.jpg,2,860,20
1741,50JOC,DecodingThink,Emotion,3,People_019_v.jpg,2,2430,20
1742,50JOC,DecodingThink,Emotion,3,People_205_v.jpg,2,870,20
1743,50JOC,DecodingThink,Emotion,3,People_205_v.jpg,2,1100,20
1744,50JOC,DecodingThink,Emotion,3,People_205_v.jpg,2,1600,20
1745,50JOC,DecodingThink,Emotion,3,People_205_v.jpg,2,2440,20
1746,50JOC,DecodingThink,Emotion,3,People_205_v.jpg,2,2820,20
1747,50JOC,DecodingThink,Neutral,3,People_164_h.jpg,2,350,20
1748,50JOC,DecodingThink,Neutral,3,People_164_h.jpg,2,1920,20
1749,50JOC,DecodingThink,Neutral,3,People_164_h.jpg,2,2320,20
1750,50JOC,DecodingThink,Emotion,3,Animals_008_v.jpg,2,360,20
1751,50JOC,DecodingThink,Emotion,3,Animals_008_v.jpg,2,2930,20
1752,50JOC,DecodingThink,Neutral,3,People_249_h.jpg,2,780,20
1753,50JOC,DecodingThink,Neutral,3,People_249_h.jpg,2,1850,20
1754,50JOC,DecodingThink,Neutral,3,People_249_h.jpg,2,2610,20
1755,50JOC,DecodingThink,Neutral,3,Faces_292_h.jpg,2,1220,20
1756,50JOC,DecodingThink,Neutral,3,Animals_105_h.jpg,1,1730,20
1757,50JOC,DecodingThink,Neutral,3,Animals_043_h.jpg,2,290,20
1758,50JOC,DecodingThink,Neutral,3,Animals_043_h.jpg,2,430,20
1759,50JOC,DecodingThink,Neutral,3,Animals_043_h.jpg,2,880,20
1760,50JOC,DecodingThink,Neutral,3,Animals_043_h.jpg,2,1960,20
1761,50JOC,DecodingThink,Neutral,3,Animals_043_h.jpg,2,2040,20
1762,50JOC,DecodingThink,Emotion,3,People_230_h.jpg,1,2320,20
1763,50JOC,DecodingThink,Neutral,3,Faces_306_v.jpg,2,600,20
1764,50JOC,DecodingThink,Neutral,3,Faces_306_v.jpg,2,1550,20
1765,50JOC,DecodingThink,Neutral,3,Faces_306_v.jpg,2,2780,20
