,Subject,Condition,Emotion,Block,Image,Intrusion,Length
11774,56BCL,Think,Emotion,1,People_204_v.jpg,2730,10
11775,56BCL,Think,Neutral,1,People_249_h.jpg,380,10
11776,56BCL,Think,Neutral,1,People_249_h.jpg,730,10
11777,56BCL,Think,Neutral,1,People_249_h.jpg,1510,10
11778,56BCL,Think,Neutral,1,People_249_h.jpg,1790,10
11779,56BCL,Think,Neutral,1,People_249_h.jpg,2110,10
11780,56BCL,Think,Neutral,1,People_249_h.jpg,2410,10
11781,56BCL,Think,Neutral,1,People_249_h.jpg,2680,10
11782,56BCL,Think,Emotion,1,Animals_065_h.jpg,530,10
11783,56BCL,Think,Emotion,1,Animals_065_h.jpg,750,10
11784,56BCL,Think,Emotion,1,Animals_065_h.jpg,1270,10
11785,56BCL,Think,Emotion,1,Animals_065_h.jpg,1370,10
11786,56BCL,Think,Emotion,1,Animals_065_h.jpg,1550,10
11787,56BCL,Think,Emotion,1,Animals_065_h.jpg,1870,10
11788,56BCL,Think,Emotion,1,Animals_065_h.jpg,1990,10
11789,56BCL,Think,Emotion,1,Animals_065_h.jpg,2060,10
11790,56BCL,Think,Emotion,1,Animals_065_h.jpg,2200,10
11791,56BCL,Think,Emotion,1,Animals_065_h.jpg,2670,10
11792,56BCL,Think,Emotion,1,Animals_065_h.jpg,2750,10
11793,56BCL,Think,Emotion,1,Animals_065_h.jpg,2820,10
11794,56BCL,Think,Emotion,1,Objects_022_h.jpg,290,10
11795,56BCL,Think,Emotion,1,Objects_022_h.jpg,380,10
11796,56BCL,Think,Emotion,1,Objects_022_h.jpg,750,10
11797,56BCL,Think,Emotion,1,Objects_022_h.jpg,1020,10
11798,56BCL,Think,Emotion,1,Objects_022_h.jpg,1110,10
11799,56BCL,Think,Emotion,1,Objects_022_h.jpg,1200,10
11800,56BCL,Think,Emotion,1,Objects_022_h.jpg,1300,10
11801,56BCL,Think,Emotion,1,Objects_022_h.jpg,1480,10
11802,56BCL,Think,Emotion,1,Objects_022_h.jpg,1680,10
11803,56BCL,Think,Emotion,1,Objects_022_h.jpg,1920,10
11804,56BCL,Think,Emotion,1,Objects_022_h.jpg,2120,10
11805,56BCL,Think,Emotion,1,Objects_022_h.jpg,2240,10
11806,56BCL,Think,Emotion,1,Objects_022_h.jpg,2330,10
11807,56BCL,Think,Emotion,1,Objects_022_h.jpg,2440,10
11808,56BCL,Think,Emotion,1,People_230_h.jpg,670,10
11809,56BCL,Think,Emotion,1,People_230_h.jpg,740,10
11810,56BCL,Think,Emotion,1,People_230_h.jpg,920,10
11811,56BCL,Think,Emotion,1,People_230_h.jpg,1150,10
11812,56BCL,Think,Emotion,1,People_230_h.jpg,1300,10
11813,56BCL,Think,Emotion,1,People_230_h.jpg,1400,10
11814,56BCL,Think,Emotion,1,People_230_h.jpg,1830,10
11815,56BCL,Think,Emotion,1,People_230_h.jpg,1900,10
11816,56BCL,Think,Emotion,1,People_230_h.jpg,2130,10
11817,56BCL,Think,Emotion,1,People_230_h.jpg,2650,10
11818,56BCL,Think,Emotion,1,People_230_h.jpg,2920,10
11819,56BCL,Think,Neutral,1,Animals_043_h.jpg,400,10
11820,56BCL,Think,Neutral,1,Animals_043_h.jpg,510,10
11821,56BCL,Think,Neutral,1,Animals_043_h.jpg,610,10
11822,56BCL,Think,Neutral,1,Animals_043_h.jpg,840,10
11823,56BCL,Think,Neutral,1,Animals_043_h.jpg,1110,10
11824,56BCL,Think,Neutral,1,Animals_043_h.jpg,1210,10
11825,56BCL,Think,Neutral,1,Animals_043_h.jpg,1280,10
11826,56BCL,Think,Neutral,1,Animals_043_h.jpg,1730,10
11827,56BCL,Think,Neutral,1,Animals_043_h.jpg,1800,10
11828,56BCL,Think,Neutral,1,Animals_043_h.jpg,2040,10
11829,56BCL,Think,Neutral,1,Animals_043_h.jpg,2240,10
11830,56BCL,Think,Neutral,1,Animals_043_h.jpg,2380,10
11831,56BCL,Think,Neutral,1,Animals_043_h.jpg,2480,10
11832,56BCL,Think,Neutral,1,Animals_043_h.jpg,2680,10
11833,56BCL,Think,Neutral,1,Animals_043_h.jpg,2800,10
11834,56BCL,Think,Neutral,1,People_095_h.jpg,280,10
11835,56BCL,Think,Neutral,1,People_095_h.jpg,370,10
11836,56BCL,Think,Neutral,1,People_095_h.jpg,540,10
11837,56BCL,Think,Neutral,1,People_095_h.jpg,630,10
11838,56BCL,Think,Neutral,1,People_095_h.jpg,700,10
11839,56BCL,Think,Neutral,1,People_095_h.jpg,1000,10
11840,56BCL,Think,Neutral,1,People_095_h.jpg,1260,10
11841,56BCL,Think,Neutral,1,People_095_h.jpg,1420,10
11842,56BCL,Think,Neutral,1,People_095_h.jpg,1510,10
11843,56BCL,Think,Neutral,1,People_095_h.jpg,1830,10
11844,56BCL,Think,Neutral,1,People_095_h.jpg,1930,10
11845,56BCL,Think,Neutral,1,People_095_h.jpg,2030,10
11846,56BCL,Think,Neutral,1,People_095_h.jpg,2180,10
11847,56BCL,Think,Neutral,1,People_095_h.jpg,2350,10
11848,56BCL,Think,Neutral,1,People_095_h.jpg,2460,10
11849,56BCL,Think,Neutral,1,People_095_h.jpg,2660,10
11850,56BCL,Think,Neutral,1,People_095_h.jpg,2770,10
11851,56BCL,Think,Neutral,1,People_095_h.jpg,2920,10
11852,56BCL,Think,Neutral,1,People_164_h.jpg,220,10
11853,56BCL,Think,Neutral,1,People_164_h.jpg,640,10
