,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
251,No-Think,Emotion,Non vivant,NonOrg,1325627,2,533,aceofdiamond.png,Objects_109_h.jpg,7
252,No-Think,Emotion,Non vivant,Org,1328845,1,607,cow.png,Landscapes_026_h.jpg,7
253,No-Think,Neutral,Vivant,Org,1332363,1,1007,moose.png,Faces_224_h.jpg,7
254,Baseline,Neutral,Non vivant,Org,1336131,1,943,raccoon.png,Black.jpg,7
255,No-Think,Neutral,Non vivant,NonOrg,1340099,2,691,alarmclock01.png,Landscapes_049_h.jpg,7
256,Think,Neutral,Non vivant,Org,1346535,2,548,hen.png,Objects_082_h.jpg,7
257,No-Think,Emotion,Vivant,Org,1349936,1,484,sturgeon.png,Faces_366_h.jpg,7
258,Think,Neutral,Vivant,Org,1353271,1,560,caribou01.png,Faces_308_h.jpg,7
259,Baseline,Emotion,Vivant,NonOrg,1359757,2,436,beachpaddle01a.png,Black.jpg,7
260,Baseline,Emotion,Non vivant,NonOrg,1363058,2,518,scale01b.png,Black.jpg,7
261,No-Think,Emotion,Non vivant,NonOrg,1366393,2,691,balloon01b.png,Landscapes_004_h.jpg,7
262,No-Think,Emotion,Vivant,NonOrg,1369861,2,1787,toytractor01b.png,People_129_h.jpg,7
263,No-Think,Neutral,Non vivant,NonOrg,1374429,2,833,armchair01.png,Objects_043_h.jpg,7
264,No-Think,Neutral,Non vivant,Org,1378264,1,805,dromedary.png,Landscapes_073_h.jpg,7
265,Baseline,Neutral,Vivant,Org,1381866,1,529,siamesecat.png,Black.jpg,7
266,Think,Emotion,Non vivant,NonOrg,1385200,2,503,scotchtape.png,Landscapes_007_h.jpg,7
267,Think,Neutral,Non vivant,Org,1391736,2,704,lion.png,Landscapes_038_h.jpg,7
268,No-Think,Neutral,Vivant,Org,1395221,1,620,kangaroo.png,People_138_h.jpg,7
269,Think,Neutral,Vivant,NonOrg,1398656,1,1611,amphora.png,People_105_h.jpg,7
270,Think,Emotion,Vivant,Org,1403107,1,746,saintbernard.png,People_222_h.jpg,7
271,No-Think,Neutral,Non vivant,Org,1406825,1,1341,blackbear.png,Objects_085_h.jpg,7
272,Think,Neutral,Vivant,NonOrg,1411177,1,949,baseball01a.png,Faces_024_h.jpg,7
273,Think,Emotion,Non vivant,Org,1415162,2,530,toad.png,Objects_138_h.jpg,7
274,No-Think,Neutral,Vivant,NonOrg,1418713,2,810,alarmclock02b.png,People_048_h.jpg,7
275,Think,Emotion,Vivant,Org,1422281,1,741,tern.png,People_198_h.jpg,7
276,Baseline,Emotion,Non vivant,Org,1425783,1,775,sheep.png,Black.jpg,7
277,Think,Emotion,Non vivant,NonOrg,1432602,2,776,toaster02.png,Objects_151_h.jpg,7
278,Think,Neutral,Non vivant,NonOrg,1436420,2,569,bikehelmet.png,Landscapes_034_h.jpg,7
279,Baseline,Emotion,Non vivant,Org,1439938,1,1135,swallow.png,Black.jpg,7
280,Think,Neutral,Vivant,Org,1443807,1,515,beaver.png,People_155_h.jpg,7
281,Think,Neutral,Non vivant,NonOrg,1447325,2,657,usbcable01b.png,Landscapes_048_h.jpg,8
282,Think,Emotion,Vivant,NonOrg,1450943,1,1537,airhockeypaddle01a.png,Animals_032_h.jpg,8
283,Think,Emotion,Non vivant,Org,1455511,2,598,toad.png,Objects_138_h.jpg,8
284,Baseline,Emotion,Vivant,NonOrg,1459046,2,1036,antenna.png,Black.jpg,8
