,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
304,No-Think,Neutral,Vivant,Org,1705590,1,664,caribou01.png,Faces_308_h.jpg,8
305,No-Think,Emotion,Non vivant,Org,1709241,1,473,toad.png,Objects_138_h.jpg,8
306,Baseline,Emotion,Non vivant,NonOrg,1712509,2,493,dice02a.png,Black.jpg,8
307,No-Think,Neutral,Non vivant,Org,1722346,1,578,hen.png,Objects_082_h.jpg,8
308,No-Think,Neutral,Vivant,NonOrg,1725848,2,512,baseball01a.png,Faces_024_h.jpg,8
309,No-Think,Emotion,Vivant,Org,1729249,1,556,saintbernard.png,People_222_h.jpg,8
310,Baseline,Emotion,Non vivant,NonOrg,1732634,2,409,scale01b.png,Black.jpg,8
311,No-Think,Emotion,Vivant,Org,1736051,1,469,tern.png,People_198_h.jpg,8
312,Baseline,Neutral,Vivant,NonOrg,1743638,2,424,bicycle.png,Black.jpg,8
313,Think,Emotion,Vivant,NonOrg,1747006,1,1208,toytractor01b.png,People_129_h.jpg,8
314,Think,Emotion,Non vivant,Org,1758243,2,1378,squirrel.png,Objects_157_h.jpg,8
315,No-Think,Neutral,Vivant,NonOrg,1762362,2,1822,amphora.png,People_105_h.jpg,8
316,No-Think,Emotion,Non vivant,NonOrg,1766930,2,2578,toaster02.png,Objects_151_h.jpg,8
317,Baseline,Neutral,Non vivant,Org,1772316,1,463,killerwhale.png,Black.jpg,8
318,No-Think,Neutral,Vivant,Org,1775750,1,790,beaver.png,People_155_h.jpg,8
319,Think,Emotion,Vivant,Org,1784871,1,1717,tiger02.png,People_202_h.jpg,8
320,Think,Neutral,Non vivant,Org,1789639,2,780,dromedary.png,Landscapes_073_h.jpg,8
