,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
82,No-Think,Emotion,Non vivant,NonOrg,487528,2,1287,aceofdiamond.png,Objects_109_h.jpg,2
83,Think,Emotion,Non vivant,NonOrg,499333,2,2014,toaster02.png,Objects_151_h.jpg,2
84,Think,Emotion,Non vivant,Org,504035,2,1694,toad.png,Objects_138_h.jpg,2
85,Baseline,Emotion,Non vivant,NonOrg,508703,2,2085,dice02a.png,Black.jpg,2
86,Baseline,Emotion,Non vivant,Org,513638,1,1312,swallow.png,Black.jpg,2
87,No-Think,Emotion,Vivant,Org,517973,1,1436,tiger02.png,People_202_h.jpg,2
88,No-Think,Emotion,Non vivant,Org,522375,2,1872,cow.png,Landscapes_026_h.jpg,2
89,No-Think,Emotion,Non vivant,NonOrg,527227,2,2967,balloon01b.png,Landscapes_004_h.jpg,2
90,Think,Neutral,Vivant,NonOrg,593053,1,2183,amphora.png,People_105_h.jpg,3
91,Think,Emotion,Vivant,Org,598255,1,967,tern.png,People_198_h.jpg,3
92,No-Think,Neutral,Non vivant,Org,602123,2,1246,blackbear.png,Objects_085_h.jpg,3
93,Think,Neutral,Non vivant,Org,606124,2,1179,hen.png,Objects_082_h.jpg,3
94,Think,Neutral,Non vivant,NonOrg,610143,2,591,usbcable01b.png,Landscapes_048_h.jpg,3
95,Think,Neutral,Vivant,Org,613627,1,2378,caribou01.png,Faces_308_h.jpg,3
96,Think,Emotion,Vivant,NonOrg,618779,1,1013,airhockeypaddle01a.png,Animals_032_h.jpg,3
97,Think,Neutral,Vivant,NonOrg,622581,1,1280,baseball01a.png,Faces_024_h.jpg,3
98,Baseline,Emotion,Non vivant,NonOrg,626832,2,1389,dice02a.png,Black.jpg,3
99,No-Think,Emotion,Vivant,Org,630884,1,2148,sturgeon.png,Faces_366_h.jpg,3
100,Baseline,Neutral,Non vivant,Org,642205,1,1289,killerwhale.png,Black.jpg,3
101,No-Think,Emotion,Non vivant,Org,646490,2,1808,squirrel.png,Objects_157_h.jpg,3
102,No-Think,Neutral,Vivant,NonOrg,651209,1,1869,bib.png,Faces_044_h.jpg,3
103,Baseline,Emotion,Non vivant,NonOrg,662230,2,2278,scale01b.png,Black.jpg,3
104,Think,Emotion,Non vivant,NonOrg,667181,2,1167,scotchtape.png,Landscapes_007_h.jpg,3
105,Think,Emotion,Non vivant,NonOrg,671266,2,1501,toaster02.png,Objects_151_h.jpg,3
106,No-Think,Neutral,Non vivant,NonOrg,675752,2,2633,alarmclock01.png,Landscapes_049_h.jpg,3
107,Baseline,Emotion,Vivant,Org,681220,1,1280,rockbass.png,Black.jpg,3
108,Think,Emotion,Vivant,NonOrg,685405,1,1818,bassguitar.png,People_208_h.jpg,3
109,Think,Emotion,Vivant,Org,690240,1,1272,saintbernard.png,People_222_h.jpg,3
110,Baseline,Emotion,Vivant,NonOrg,694409,2,764,antenna.png,Black.jpg,3
111,No-Think,Emotion,Vivant,NonOrg,698144,1,841,binoculars01b.png,Animals_045_h.jpg,3
112,No-Think,Neutral,Non vivant,NonOrg,701945,2,794,armchair01.png,Objects_043_h.jpg,3
113,No-Think,Neutral,Non vivant,Org,705630,2,1685,dromedary.png,Landscapes_073_h.jpg,3
114,Baseline,Emotion,Vivant,NonOrg,710148,2,1051,beachpaddle01a.png,Black.jpg,3
115,Baseline,Neutral,Vivant,Org,713916,1,1132,skunk.png,Black.jpg,3
116,Baseline,Neutral,Non vivant,NonOrg,717851,2,1919,bandage.png,Black.jpg,3
117,Baseline,Emotion,Non vivant,Org,738393,1,2009,sheep.png,Black.jpg,3
118,No-Think,Emotion,Non vivant,Org,743144,1,1485,cow.png,Landscapes_026_h.jpg,3
119,Baseline,Neutral,Vivant,NonOrg,747546,2,767,backfloat.png,Black.jpg,3
120,Think,Neutral,Vivant,Org,751097,1,2836,beaver.png,People_155_h.jpg,3
121,No-Think,Emotion,Non vivant,NonOrg,756850,2,1408,aceofdiamond.png,Objects_109_h.jpg,3
122,No-Think,Neutral,Vivant,NonOrg,761051,2,1046,alarmclock02b.png,People_048_h.jpg,3
123,No-Think,Emotion,Vivant,Org,764836,2,1196,tiger02.png,People_202_h.jpg,3
124,Baseline,Neutral,Non vivant,Org,774623,1,2917,raccoon.png,Black.jpg,3
125,Baseline,Neutral,Non vivant,NonOrg,780225,2,2371,banjo.png,Black.jpg,3
126,No-Think,Emotion,Non vivant,NonOrg,785361,2,1937,balloon01b.png,Landscapes_004_h.jpg,3
127,Think,Neutral,Non vivant,NonOrg,790229,2,2343,bikehelmet.png,Landscapes_034_h.jpg,3
128,Baseline,Neutral,Vivant,Org,795381,1,2114,siamesecat.png,Black.jpg,3
129,Baseline,Emotion,Vivant,Org,800417,1,1926,stuffedpuffin.png,Black.jpg,3
130,No-Think,Neutral,Vivant,Org,805018,1,2387,kangaroo.png,People_138_h.jpg,3
131,Baseline,Emotion,Non vivant,Org,810070,1,2216,swallow.png,Black.jpg,3
132,Think,Neutral,Vivant,NonOrg,814989,1,2612,amphora.png,People_105_h.jpg,4
133,No-Think,Emotion,Vivant,Org,820341,1,2242,tiger02.png,People_202_h.jpg,4
134,No-Think,Neutral,Non vivant,Org,825426,2,913,dromedary.png,Landscapes_073_h.jpg,4
135,No-Think,Neutral,Non vivant,NonOrg,836081,2,1553,armchair01.png,Objects_043_h.jpg,4
136,No-Think,Neutral,Non vivant,Org,840416,2,1263,blackbear.png,Objects_085_h.jpg,4
137,Baseline,Neutral,Vivant,NonOrg,844634,2,571,backfloat.png,Black.jpg,4
138,Think,Neutral,Vivant,Org,847985,1,2817,caribou01.png,Faces_308_h.jpg,4
139,Think,Emotion,Non vivant,NonOrg,865709,2,2571,scotchtape.png,Landscapes_007_h.jpg,4
140,No-Think,Neutral,Non vivant,NonOrg,871078,2,1641,alarmclock01.png,Landscapes_049_h.jpg,4
141,Baseline,Neutral,Non vivant,NonOrg,882032,2,856,banjo.png,Black.jpg,4
142,Think,Neutral,Vivant,NonOrg,885667,1,585,baseball01a.png,Faces_024_h.jpg,4
143,No-Think,Emotion,Non vivant,Org,889035,2,611,cow.png,Landscapes_026_h.jpg,4
144,Think,Neutral,Vivant,Org,892336,1,1703,beaver.png,People_155_h.jpg,4
145,No-Think,Emotion,Vivant,NonOrg,896921,1,1773,toytractor01b.png,People_129_h.jpg,4
146,Think,Neutral,Non vivant,NonOrg,901523,2,1330,bikehelmet.png,Landscapes_034_h.jpg,4
147,Baseline,Emotion,Non vivant,NonOrg,905641,2,461,dice02a.png,Black.jpg,4
148,Think,Neutral,Non vivant,NonOrg,908809,2,1179,usbcable01b.png,Landscapes_048_h.jpg,4
149,Baseline,Emotion,Vivant,Org,919213,1,2772,stuffedpuffin.png,Black.jpg,4
150,Think,Emotion,Vivant,Org,924765,1,2299,saintbernard.png,People_222_h.jpg,4
151,No-Think,Neutral,Vivant,Org,929767,1,1527,kangaroo.png,People_138_h.jpg,4
152,Baseline,Emotion,Vivant,Org,933935,1,537,rockbass.png,Black.jpg,4
153,Baseline,Neutral,Vivant,Org,937220,1,515,siamesecat.png,Black.jpg,4
154,Baseline,Emotion,Vivant,NonOrg,940671,2,778,beachpaddle01a.png,Black.jpg,4
155,Baseline,Emotion,Non vivant,NonOrg,944373,2,738,scale01b.png,Black.jpg,4
156,Baseline,Neutral,Non vivant,NonOrg,948141,2,567,bandage.png,Black.jpg,4
157,Think,Emotion,Non vivant,NonOrg,951592,2,1316,toaster02.png,Objects_151_h.jpg,4
