,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
48,No-Think,Neutral,Vivant,Org,424340,1,789,beaver.png,People_155_h.jpg,2
49,Think,Emotion,Non vivant,Org,427875,2,1982,swallow.png,Objects_144_h.jpg,2
50,No-Think,Neutral,Non vivant,Org,432827,1,1174,lion.png,Landscapes_038_h.jpg,2
51,No-Think,Emotion,Non vivant,NonOrg,436661,2,1914,toaster02.png,Objects_151_h.jpg,2
52,Think,Emotion,Vivant,Org,441497,1,1139,stuffedpuffin.png,People_227_h.jpg,2
53,Baseline,Neutral,Non vivant,NonOrg,445382,2,905,alarmclock01.png,Black.jpg,2
54,Baseline,Emotion,Vivant,NonOrg,449200,2,2225,binoculars01b.png,Black.jpg,2
55,Baseline,Neutral,Vivant,Org,454468,1,474,moose.png,Black.jpg,2
56,Think,Neutral,Non vivant,Org,457686,2,1279,raccoon.png,Objects_169_h.jpg,2
57,Baseline,Emotion,Vivant,NonOrg,461655,2,1132,toytractor01b.png,Black.jpg,2
58,Baseline,Emotion,Vivant,Org,465556,1,1183,tiger02.png,Black.jpg,2
59,No-Think,Neutral,Vivant,NonOrg,469458,1,1720,amphora.png,People_105_h.jpg,2
60,Think,Emotion,Vivant,NonOrg,473926,1,1787,antenna.png,People_216_h.jpg,2
61,No-Think,Emotion,Vivant,Org,478678,1,1645,saintbernard.png,People_222_h.jpg,2
62,Baseline,Neutral,Vivant,Org,482980,1,901,kangaroo.png,Black.jpg,2
63,Think,Emotion,Non vivant,Org,486914,2,1360,sheep.png,Landscapes_139_h.jpg,2
64,Think,Neutral,Non vivant,Org,490933,2,707,killerwhale.png,Objects_214_h.jpg,2
65,Baseline,Neutral,Non vivant,Org,494317,1,917,dromedary.png,Black.jpg,2
66,Think,Neutral,Non vivant,NonOrg,498219,2,998,banjo.png,Objects_099_h.jpg,2
67,Think,Emotion,Non vivant,NonOrg,501870,2,621,dice02a.png,Landscapes_025_h.jpg,2
68,Baseline,Neutral,Vivant,NonOrg,505355,2,1326,bib.png,Black.jpg,2
69,No-Think,Neutral,Non vivant,Org,509640,1,1676,hen.png,Objects_082_h.jpg,2
70,Think,Neutral,Vivant,NonOrg,514258,1,1987,backfloat.png,People_109_h.jpg,2
71,Baseline,Emotion,Non vivant,NonOrg,518944,2,1289,balloon01b.png,Black.jpg,2
72,No-Think,Emotion,Non vivant,Org,522995,1,1733,toad.png,Objects_138_h.jpg,2
73,No-Think,Emotion,Non vivant,Org,527580,1,869,tortoise01.png,Objects_233_h.jpg,2
74,Baseline,Neutral,Non vivant,Org,531132,1,557,blackbear.png,Black.jpg,2
75,Think,Emotion,Non vivant,NonOrg,534383,2,1722,scale01b.png,Objects_127_h.jpg,2
76,Think,Emotion,Vivant,Org,538918,1,1503,rockbass.png,People_240_h.jpg,2
77,Baseline,Neutral,Vivant,NonOrg,543353,2,1028,alarmclock02b.png,Black.jpg,2
78,No-Think,Neutral,Vivant,NonOrg,547405,2,1141,baseball01a.png,Faces_024_h.jpg,2
79,No-Think,Emotion,Vivant,NonOrg,551423,2,1251,bassguitar.png,People_208_h.jpg,2
80,Think,Neutral,Vivant,NonOrg,555541,1,2148,bicycle.png,Faces_045_h.jpg,2
81,No-Think,Emotion,Non vivant,NonOrg,560560,2,2381,scotchtape.png,Landscapes_007_h.jpg,2
82,Think,Neutral,Non vivant,NonOrg,565712,2,1446,bandage.png,Objects_204_h.jpg,2
83,Baseline,Emotion,Vivant,Org,576716,1,1730,sturgeon.png,Black.jpg,2
84,Think,Emotion,Vivant,NonOrg,581485,2,1520,beachpaddle01a.png,People_233_h.jpg,2
85,Think,Neutral,Vivant,Org,585670,1,1554,skunk.png,Faces_276_h.jpg,2
86,Baseline,Emotion,Non vivant,NonOrg,590171,2,944,aceofdiamond.png,Black.jpg,2
