,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
199,No-Think,Emotion,Vivant,Org,987136,1,484,rockbass.png,People_240_h.jpg,5
200,Think,Emotion,Vivant,Org,990621,1,630,tiger02.png,People_202_h.jpg,5
201,No-Think,Neutral,Non vivant,Org,994306,1,620,raccoon.png,Objects_169_h.jpg,5
202,Baseline,Emotion,Non vivant,Org,997957,1,585,tortoise01.png,Black.jpg,5
203,Think,Emotion,Non vivant,Org,1001225,2,706,cow.png,Landscapes_026_h.jpg,5
204,No-Think,Neutral,Non vivant,NonOrg,1004793,2,912,bandage.png,Objects_204_h.jpg,5
205,No-Think,Emotion,Non vivant,Org,1008528,1,534,swallow.png,Objects_144_h.jpg,5
206,No-Think,Neutral,Vivant,Org,1011862,1,543,skunk.png,Faces_276_h.jpg,5
207,Think,Neutral,Vivant,Org,1015214,1,612,moose.png,Faces_224_h.jpg,5
208,Baseline,Emotion,Vivant,Org,1018765,1,651,tern.png,Black.jpg,5
209,Baseline,Neutral,Non vivant,NonOrg,1022350,2,482,usbcable01b.png,Black.jpg,5
210,Baseline,Neutral,Vivant,Org,1025568,1,482,caribou01.png,Black.jpg,5
211,Baseline,Neutral,Non vivant,Org,1028769,1,1058,lion.png,Black.jpg,5
212,Baseline,Neutral,Vivant,Org,1032704,1,507,beaver.png,Black.jpg,5
213,Baseline,Neutral,Vivant,NonOrg,1036222,2,430,amphora.png,Black.jpg,5
214,Think,Emotion,Non vivant,NonOrg,1039673,2,1199,aceofdiamond.png,Objects_109_h.jpg,5
215,No-Think,Neutral,Vivant,Org,1043842,1,493,siamesecat.png,People_146_h.jpg,5
216,Baseline,Emotion,Non vivant,NonOrg,1047310,2,421,scotchtape.png,Black.jpg,5
217,Baseline,Neutral,Vivant,NonOrg,1050661,2,557,baseball01a.png,Black.jpg,5
218,Think,Neutral,Non vivant,NonOrg,1053929,2,726,alarmclock01.png,Landscapes_049_h.jpg,5
219,No-Think,Neutral,Non vivant,NonOrg,1057397,2,669,banjo.png,Objects_099_h.jpg,5
220,Think,Neutral,Non vivant,Org,1060998,2,1206,dromedary.png,Landscapes_073_h.jpg,5
221,Baseline,Neutral,Non vivant,NonOrg,1064950,2,403,bikehelmet.png,Black.jpg,5
222,No-Think,Emotion,Vivant,NonOrg,1068084,2,819,antenna.png,People_216_h.jpg,5
223,No-Think,Emotion,Non vivant,Org,1071702,1,537,sheep.png,Landscapes_139_h.jpg,5
224,Baseline,Emotion,Vivant,Org,1074920,1,403,saintbernard.png,Black.jpg,5
225,Baseline,Emotion,Non vivant,Org,1081173,1,450,toad.png,Black.jpg,5
226,No-Think,Emotion,Non vivant,NonOrg,1084374,2,676,scale01b.png,Objects_127_h.jpg,5
227,Think,Emotion,Non vivant,Org,1088059,2,657,squirrel.png,Objects_157_h.jpg,5
228,Think,Emotion,Vivant,Org,1091360,1,789,sturgeon.png,Faces_366_h.jpg,5
229,Think,Neutral,Non vivant,Org,1094995,2,713,blackbear.png,Objects_085_h.jpg,5
230,Think,Neutral,Non vivant,Org,1098496,2,668,dromedary.png,Landscapes_073_h.jpg,6
231,Baseline,Emotion,Non vivant,Org,1102148,1,986,tortoise01.png,Black.jpg,6
232,Think,Neutral,Non vivant,NonOrg,1105932,2,772,alarmclock01.png,Landscapes_049_h.jpg,6
233,Baseline,Neutral,Non vivant,Org,1109350,1,459,hen.png,Black.jpg,6
234,No-Think,Emotion,Non vivant,NonOrg,1112502,2,682,dice02a.png,Landscapes_025_h.jpg,6
235,Baseline,Emotion,Vivant,Org,1116220,1,510,saintbernard.png,Black.jpg,6
236,Baseline,Neutral,Non vivant,NonOrg,1119488,2,1551,bikehelmet.png,Black.jpg,6
237,Baseline,Neutral,Non vivant,NonOrg,1123823,2,560,usbcable01b.png,Black.jpg,6
238,Think,Neutral,Non vivant,NonOrg,1127241,2,731,armchair01.png,Objects_043_h.jpg,6
239,Baseline,Neutral,Non vivant,Org,1130775,1,445,lion.png,Black.jpg,6
240,Baseline,Neutral,Vivant,Org,1134027,1,773,caribou01.png,Black.jpg,6
