,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
255,No-Think,Neutral,Non vivant,NonOrg,1157397,2,613,bikehelmet.png,Landscapes_034_h.jpg,6
256,No-Think,Emotion,Non vivant,NonOrg,1161015,2,403,toaster02.png,Objects_151_h.jpg,6
257,Baseline,Neutral,Vivant,Org,1164316,1,636,moose.png,Black.jpg,6
258,Baseline,Emotion,Non vivant,NonOrg,1171019,2,547,balloon01b.png,Black.jpg,6
259,Baseline,Emotion,Non vivant,Org,1174520,1,547,cow.png,Black.jpg,6
260,Baseline,Emotion,Vivant,Org,1178088,1,416,sturgeon.png,Black.jpg,6
261,No-Think,Neutral,Vivant,Org,1181473,1,964,caribou01.png,Faces_308_h.jpg,6
262,Think,Neutral,Non vivant,Org,1185191,2,926,killerwhale.png,Objects_214_h.jpg,6
263,No-Think,Neutral,Non vivant,Org,1189076,1,674,hen.png,Objects_082_h.jpg,6
264,No-Think,Neutral,Non vivant,Org,1192494,1,624,lion.png,Landscapes_038_h.jpg,6
265,Baseline,Neutral,Vivant,NonOrg,1195778,2,580,alarmclock02b.png,Black.jpg,6
266,Think,Neutral,Vivant,Org,1199063,1,824,siamesecat.png,People_146_h.jpg,6
267,Think,Emotion,Vivant,Org,1202881,1,699,stuffedpuffin.png,People_227_h.jpg,6
268,Think,Emotion,Vivant,Org,1206516,1,627,rockbass.png,People_240_h.jpg,6
269,Think,Neutral,Vivant,NonOrg,1209834,1,943,backfloat.png,People_109_h.jpg,6
270,Baseline,Neutral,Non vivant,NonOrg,1213619,2,463,alarmclock01.png,Black.jpg,6
271,Baseline,Emotion,Vivant,Org,1217020,1,587,tiger02.png,Black.jpg,6
272,Baseline,Emotion,Vivant,NonOrg,1220305,2,517,binoculars01b.png,Black.jpg,6
273,Think,Emotion,Non vivant,Org,1223556,2,933,swallow.png,Objects_144_h.jpg,6
274,Baseline,Neutral,Non vivant,Org,1227457,1,830,dromedary.png,Black.jpg,6
275,No-Think,Neutral,Vivant,NonOrg,1231292,2,1073,amphora.png,People_105_h.jpg,6
276,No-Think,Neutral,Vivant,Org,1235394,1,603,beaver.png,People_155_h.jpg,6
277,Think,Emotion,Non vivant,NonOrg,1238695,2,759,dice02a.png,Landscapes_025_h.jpg,6
