,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
93,Think,Neutral,Vivant,NonOrg,647647,1,1236,bicycle.png,Faces_045_h.jpg,3
94,Baseline,Emotion,Non vivant,NonOrg,655817,2,1330,toaster02.png,Black.jpg,3
95,Baseline,Neutral,Vivant,NonOrg,659885,2,1165,amphora.png,Black.jpg,3
96,Think,Emotion,Non vivant,Org,663737,2,2714,swallow.png,Objects_144_h.jpg,3
97,Think,Emotion,Vivant,Org,669272,1,2074,rockbass.png,People_240_h.jpg,3
98,No-Think,Neutral,Vivant,Org,674224,1,1634,kangaroo.png,People_138_h.jpg,3
99,Baseline,Neutral,Vivant,Org,678843,1,1218,caribou01.png,Black.jpg,3
100,Baseline,Emotion,Vivant,NonOrg,682928,2,876,bassguitar.png,Black.jpg,3
101,No-Think,Emotion,Vivant,NonOrg,686646,2,875,toytractor01b.png,People_129_h.jpg,3
102,No-Think,Neutral,Vivant,NonOrg,690497,2,857,alarmclock02b.png,People_048_h.jpg,3
103,No-Think,Emotion,Non vivant,Org,694182,1,1869,squirrel.png,Objects_157_h.jpg,3
104,Baseline,Emotion,Vivant,NonOrg,699067,2,1451,airhockeypaddle01a.png,Black.jpg,3
105,Think,Neutral,Vivant,Org,703369,1,1324,siamesecat.png,People_146_h.jpg,3
106,Baseline,Emotion,Non vivant,Org,707737,1,1133,toad.png,Black.jpg,3
107,Baseline,Neutral,Non vivant,NonOrg,711939,2,644,usbcable01b.png,Black.jpg,3
108,Think,Neutral,Non vivant,NonOrg,715540,2,2033,bandage.png,Objects_204_h.jpg,3
109,No-Think,Emotion,Non vivant,NonOrg,720542,2,1877,balloon01b.png,Landscapes_004_h.jpg,3
110,Baseline,Neutral,Non vivant,Org,725311,1,520,lion.png,Black.jpg,3
111,Baseline,Emotion,Non vivant,Org,728562,1,963,tortoise01.png,Black.jpg,3
112,No-Think,Neutral,Vivant,Org,739733,1,958,moose.png,Faces_224_h.jpg,3
113,No-Think,Neutral,Non vivant,NonOrg,743451,2,564,alarmclock01.png,Landscapes_049_h.jpg,3
114,No-Think,Emotion,Vivant,Org,746836,1,496,tiger02.png,People_202_h.jpg,3
115,Think,Neutral,Non vivant,NonOrg,750304,2,1505,banjo.png,Objects_099_h.jpg,3
116,Think,Neutral,Vivant,NonOrg,760841,1,1437,backfloat.png,People_109_h.jpg,3
117,No-Think,Neutral,Non vivant,Org,765110,1,967,dromedary.png,Landscapes_073_h.jpg,3
118,Think,Emotion,Vivant,NonOrg,768811,1,2037,beachpaddle01a.png,People_233_h.jpg,3
119,Think,Neutral,Non vivant,Org,778815,2,2815,killerwhale.png,Objects_214_h.jpg,3
120,Think,Neutral,Vivant,Org,784400,1,2810,skunk.png,Faces_276_h.jpg,3
121,No-Think,Neutral,Non vivant,NonOrg,789986,2,1417,armchair01.png,Objects_043_h.jpg,3
122,No-Think,Emotion,Non vivant,Org,794171,1,1538,cow.png,Landscapes_026_h.jpg,3
123,No-Think,Emotion,Vivant,NonOrg,798756,2,1166,binoculars01b.png,Animals_045_h.jpg,3
124,No-Think,Emotion,Vivant,Org,802708,1,1215,sturgeon.png,Faces_366_h.jpg,3
125,Baseline,Neutral,Vivant,Org,806776,1,568,beaver.png,Black.jpg,4
126,Think,Emotion,Vivant,NonOrg,810061,1,1477,beachpaddle01a.png,People_233_h.jpg,4
127,No-Think,Neutral,Vivant,NonOrg,814562,2,1066,bib.png,Faces_044_h.jpg,4
128,Think,Neutral,Non vivant,NonOrg,818447,2,2392,banjo.png,Objects_099_h.jpg,4
129,No-Think,Neutral,Vivant,Org,823499,1,540,kangaroo.png,People_138_h.jpg,4
130,No-Think,Neutral,Vivant,Org,826884,1,897,moose.png,Faces_224_h.jpg,4
131,Baseline,Neutral,Non vivant,Org,830785,1,971,hen.png,Black.jpg,4
132,Baseline,Emotion,Non vivant,Org,834520,1,1103,tortoise01.png,Black.jpg,4
133,No-Think,Emotion,Non vivant,NonOrg,838438,2,808,balloon01b.png,Landscapes_004_h.jpg,4
134,Think,Neutral,Vivant,NonOrg,841940,1,1186,bicycle.png,Faces_045_h.jpg,4
