,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
248,No-Think,Emotion,Vivant,Org,1409287,1,674,sturgeon.png,Faces_366_h.jpg,6
249,No-Think,Emotion,Non vivant,NonOrg,1412705,2,741,balloon01b.png,Landscapes_004_h.jpg,6
250,Think,Emotion,Vivant,Org,1416257,1,1022,saintbernard.png,People_222_h.jpg,6
251,No-Think,Neutral,Non vivant,Org,1420325,1,554,blackbear.png,Objects_085_h.jpg,6
252,Baseline,Neutral,Non vivant,NonOrg,1423843,2,534,bandage.png,Black.jpg,6
253,Baseline,Emotion,Non vivant,Org,1427261,1,520,swallow.png,Black.jpg,6
254,Baseline,Emotion,Non vivant,NonOrg,1430629,2,456,scale01b.png,Black.jpg,6
255,Baseline,Neutral,Non vivant,Org,1433697,1,550,killerwhale.png,Black.jpg,6
256,Baseline,Neutral,Vivant,NonOrg,1437198,2,489,backfloat.png,Black.jpg,6
257,No-Think,Neutral,Vivant,NonOrg,1440466,2,822,alarmclock02b.png,People_048_h.jpg,6
258,Baseline,Emotion,Non vivant,Org,1444234,1,467,sheep.png,Black.jpg,6
259,Think,Emotion,Vivant,NonOrg,1447352,1,1712,bassguitar.png,People_208_h.jpg,6
260,No-Think,Neutral,Non vivant,NonOrg,1452070,2,477,armchair01.png,Objects_043_h.jpg,6
261,No-Think,Emotion,Vivant,Org,1455355,1,1705,tiger02.png,People_202_h.jpg,6
262,Think,Emotion,Vivant,NonOrg,1459723,2,818,airhockeypaddle01a.png,Animals_032_h.jpg,6
263,Baseline,Neutral,Non vivant,NonOrg,1463525,2,1889,banjo.png,Black.jpg,6
264,Think,Emotion,Non vivant,NonOrg,1468227,2,798,scotchtape.png,Landscapes_007_h.jpg,6
265,Think,Neutral,Non vivant,NonOrg,1471978,2,658,bikehelmet.png,Landscapes_034_h.jpg,6
266,Think,Neutral,Vivant,NonOrg,1482432,1,772,baseball01a.png,Faces_024_h.jpg,6
267,Think,Neutral,Non vivant,NonOrg,1485884,2,546,usbcable01b.png,Landscapes_048_h.jpg,6
268,Baseline,Neutral,Vivant,NonOrg,1489068,2,783,bicycle.png,Black.jpg,6
269,No-Think,Emotion,Vivant,NonOrg,1492653,2,1819,binoculars01b.png,Animals_045_h.jpg,6
270,Baseline,Neutral,Non vivant,Org,1497188,1,474,killerwhale.png,Black.jpg,7
271,No-Think,Neutral,Non vivant,Org,1500456,1,644,dromedary.png,Landscapes_073_h.jpg,7
272,Think,Neutral,Vivant,Org,1503807,1,812,beaver.png,People_155_h.jpg,7
273,No-Think,Neutral,Vivant,Org,1524882,1,538,kangaroo.png,People_138_h.jpg,7
274,No-Think,Neutral,Non vivant,NonOrg,1531485,2,485,armchair01.png,Objects_043_h.jpg,7
275,No-Think,Neutral,Vivant,NonOrg,1538237,2,542,bib.png,Faces_044_h.jpg,7
276,Baseline,Emotion,Vivant,NonOrg,1541722,2,416,antenna.png,Black.jpg,7
277,Think,Emotion,Non vivant,Org,1545023,2,770,toad.png,Objects_138_h.jpg,7
