,Cond1,Cond2,Cond3,Cond4,Image.OnsetTime,Image.RESP,Image.RT,ImageCentre,ImageFond,ListImage.Cycle
278,No-Think,Neutral,Vivant,Org,1301253,1,531,kangaroo.png,People_138_h.jpg,7
279,Baseline,Emotion,Vivant,NonOrg,1304471,2,453,beachpaddle01a.png,Black.jpg,7
280,No-Think,Emotion,Non vivant,NonOrg,1307772,2,433,balloon01b.png,Landscapes_004_h.jpg,7
281,Think,Emotion,Non vivant,NonOrg,1311157,2,566,toaster02.png,Objects_151_h.jpg,7
282,Baseline,Neutral,Non vivant,Org,1314558,1,621,killerwhale.png,Black.jpg,7
283,Think,Emotion,Vivant,Org,1321577,1,1061,tern.png,People_198_h.jpg,7
284,Baseline,Neutral,Vivant,NonOrg,1325596,2,483,bicycle.png,Black.jpg,7
285,No-Think,Neutral,Vivant,NonOrg,1328847,2,922,alarmclock02b.png,People_048_h.jpg,7
286,Think,Neutral,Vivant,NonOrg,1332482,1,801,amphora.png,People_105_h.jpg,7
287,Baseline,Neutral,Vivant,Org,1339268,1,459,siamesecat.png,Black.jpg,7
288,No-Think,Neutral,Vivant,NonOrg,1342669,2,504,bib.png,Faces_044_h.jpg,7
289,No-Think,Emotion,Vivant,NonOrg,1346054,2,1638,toytractor01b.png,People_129_h.jpg,7
290,Think,Neutral,Non vivant,NonOrg,1350505,2,1819,bikehelmet.png,Landscapes_034_h.jpg,7
291,Think,Emotion,Vivant,NonOrg,1355274,1,1090,airhockeypaddle01a.png,Animals_032_h.jpg,7
292,Baseline,Emotion,Non vivant,Org,1359225,1,585,sheep.png,Black.jpg,7
293,Baseline,Emotion,Vivant,NonOrg,1362610,2,1008,antenna.png,Black.jpg,7
294,Baseline,Neutral,Vivant,NonOrg,1366328,2,570,backfloat.png,Black.jpg,7
295,No-Think,Emotion,Non vivant,NonOrg,1369896,2,598,aceofdiamond.png,Objects_109_h.jpg,7
296,Baseline,Neutral,Non vivant,NonOrg,1373181,2,404,banjo.png,Black.jpg,7
297,Baseline,Emotion,Non vivant,Org,1376632,1,513,swallow.png,Black.jpg,7
298,Think,Neutral,Vivant,NonOrg,1380100,1,923,baseball01a.png,Faces_024_h.jpg,7
299,Think,Emotion,Non vivant,NonOrg,1383735,2,1334,scotchtape.png,Landscapes_007_h.jpg,7
300,Think,Neutral,Non vivant,Org,1387936,2,1087,lion.png,Landscapes_038_h.jpg,7
301,No-Think,Neutral,Non vivant,NonOrg,1391838,2,493,armchair01.png,Objects_043_h.jpg,7
302,No-Think,Neutral,Non vivant,Org,1395339,1,764,dromedary.png,Landscapes_073_h.jpg,7
303,Think,Emotion,Non vivant,Org,1398957,2,967,toad.png,Objects_138_h.jpg,7
304,Baseline,Neutral,Non vivant,Org,1402676,1,546,raccoon.png,Black.jpg,7
305,Baseline,Emotion,Vivant,Org,1409161,1,446,rockbass.png,Black.jpg,7
306,Baseline,Emotion,Non vivant,NonOrg,1412629,2,888,dice02a.png,Black.jpg,7
307,No-Think,Emotion,Non vivant,Org,1416364,1,928,squirrel.png,Objects_157_h.jpg,7
308,No-Think,Neutral,Vivant,Org,1420182,1,727,moose.png,Faces_224_h.jpg,7
309,Baseline,Neutral,Vivant,Org,1423850,1,509,skunk.png,Black.jpg,7
310,Think,Neutral,Vivant,Org,1427302,1,1460,beaver.png,People_155_h.jpg,7
311,Think,Emotion,Vivant,NonOrg,1431420,1,975,bassguitar.png,People_208_h.jpg,7
312,Baseline,Emotion,Vivant,Org,1435305,1,474,stuffedpuffin.png,Black.jpg,7
313,No-Think,Neutral,Non vivant,Org,1438573,1,1024,blackbear.png,Objects_085_h.jpg,7
314,Think,Emotion,Vivant,NonOrg,1442424,1,992,bassguitar.png,People_208_h.jpg,8
315,Baseline,Neutral,Vivant,NonOrg,1446259,2,529,bicycle.png,Black.jpg,8
316,Baseline,Emotion,Vivant,NonOrg,1449627,2,508,antenna.png,Black.jpg,8
317,No-Think,Emotion,Vivant,NonOrg,1452928,2,812,toytractor01b.png,People_129_h.jpg,8
318,No-Think,Neutral,Non vivant,NonOrg,1456697,2,463,alarmclock01.png,Landscapes_049_h.jpg,8
319,No-Think,Emotion,Non vivant,Org,1469968,1,1084,squirrel.png,Objects_157_h.jpg,8
320,Baseline,Emotion,Non vivant,NonOrg,1491360,2,467,scale01b.png,Black.jpg,8
321,Think,Neutral,Vivant,Org,1494545,1,697,caribou01.png,Faces_308_h.jpg,8
322,Think,Neutral,Vivant,Org,1497896,1,903,beaver.png,People_155_h.jpg,8
323,Baseline,Emotion,Non vivant,Org,1501564,1,902,swallow.png,Black.jpg,8
324,No-Think,Emotion,Vivant,NonOrg,1505449,2,554,binoculars01b.png,Animals_045_h.jpg,8
325,Think,Emotion,Vivant,Org,1508733,1,794,saintbernard.png,People_222_h.jpg,8
326,No-Think,Neutral,Non vivant,Org,1512251,1,1061,dromedary.png,Landscapes_073_h.jpg,8
327,No-Think,Neutral,Vivant,NonOrg,1516103,2,1465,alarmclock02b.png,People_048_h.jpg,8
328,No-Think,Neutral,Non vivant,Org,1520405,1,787,blackbear.png,Objects_085_h.jpg,8
329,Think,Emotion,Vivant,NonOrg,1524123,1,1899,airhockeypaddle01a.png,Animals_032_h.jpg,8
330,Think,Neutral,Non vivant,Org,1528858,2,1313,lion.png,Landscapes_038_h.jpg,8
331,Think,Neutral,Vivant,NonOrg,1532993,1,1244,amphora.png,People_105_h.jpg,8
332,No-Think,Emotion,Non vivant,Org,1537094,1,959,cow.png,Landscapes_026_h.jpg,8
333,No-Think,Emotion,Vivant,Org,1540729,1,557,tiger02.png,People_202_h.jpg,8
334,No-Think,Neutral,Vivant,Org,1543964,1,692,kangaroo.png,People_138_h.jpg,8
335,No-Think,Emotion,Vivant,Org,1547315,1,589,sturgeon.png,Faces_366_h.jpg,8
336,Baseline,Neutral,Vivant,NonOrg,1550650,2,434,backfloat.png,Black.jpg,8
337,Baseline,Neutral,Non vivant,NonOrg,1568707,2,600,banjo.png,Black.jpg,8
338,Baseline,Emotion,Vivant,Org,1571975,1,417,stuffedpuffin.png,Black.jpg,8
339,Think,Emotion,Non vivant,NonOrg,1575426,2,699,toaster02.png,Objects_151_h.jpg,8
340,Think,Emotion,Non vivant,Org,1585963,2,1140,tortoise01.png,Objects_233_h.jpg,8
341,Think,Emotion,Vivant,Org,1589832,1,830,tern.png,People_198_h.jpg,8
342,Baseline,Neutral,Non vivant,Org,1593383,1,787,raccoon.png,Black.jpg,8
343,Think,Emotion,Non vivant,Org,1597151,2,729,toad.png,Objects_138_h.jpg,8
344,Baseline,Emotion,Vivant,Org,1604287,1,495,rockbass.png,Black.jpg,8
345,Think,Emotion,Non vivant,NonOrg,1607505,2,816,scotchtape.png,Landscapes_007_h.jpg,8
346,No-Think,Emotion,Non vivant,NonOrg,1611057,2,791,balloon01b.png,Landscapes_004_h.jpg,8
